comments_sampled_per_video,eligible_videos,topic_number,topic_label,metric,repetitions,median_rho,mean_rho,rho_q025,rho_q25,rho_q75,rho_q975,minimum_rho,maximum_rho,positive_fraction,negative_fraction,stage_08c_threshold_rho,median_minus_stage_08c_rho
10,591,13,"Wall, cavity and floor insulation",like_count,100,-0.014813264241258745,-0.013354848757054288,-0.043342446709460074,-0.024288901057959285,-0.003992970838680664,0.020484891739422167,-0.05024469059724983,0.023738474440744967,0.2,0.8,0.0114464923798515,-0.026259756621110245
10,591,13,"Wall, cavity and floor insulation",likes_per_1000_views,100,-0.04709518445783957,-0.048189704489295285,-0.08282504378176861,-0.05658011289773929,-0.039286760189598494,-0.018861585153253223,-0.0923941755134752,-0.015063091672918786,0.0,1.0,-0.038643394736804,-0.008451789721035573
10,591,13,"Wall, cavity and floor insulation",view_count,100,-0.029929026555055346,-0.029359399575669975,-0.060843944121604966,-0.04015168376941395,-0.017139531456070882,0.003637015485506089,-0.07160483137268535,0.008367870276923298,0.05,0.95,-0.0114294890939519,-0.018499537461103447
10,591,13,"Wall, cavity and floor insulation",views_per_day,100,-0.010600212591385588,-0.011603794505159366,-0.03993391797921239,-0.0230554630195402,0.0008607870839353788,0.019143827625440833,-0.058979185323527056,0.030956259990511794,0.26,0.74,0.0049915307997672,-0.015591743391152787
10,591,14,Thermostat wiring and smart heating controls,api_comment_count,100,-0.06833430724704329,-0.06791800922676541,-0.09876854530454668,-0.08146662946630362,-0.054694952319109244,-0.025797164938772762,-0.1033568339768303,-0.006973857930530072,0.0,1.0,-0.0186087598430966,-0.04972554740394669
10,591,14,Thermostat wiring and smart heating controls,api_comments_per_1000_views,100,0.01662440807844929,0.01642484823792063,-0.017436554819172334,0.004009293903883288,0.028964505550269977,0.05065770116902229,-0.031583007475570364,0.05248836108185277,0.81,0.19,0.0293034430800067,-0.012679035001557412
10,591,14,Thermostat wiring and smart heating controls,api_comments_per_day,100,-0.13643733427691013,-0.13701320899353597,-0.17198922250084991,-0.15235425796036253,-0.12341621771899712,-0.09184630638164665,-0.18509482545841136,-0.08438338836074112,0.0,1.0,-0.1017705458189842,-0.03466678845792592
10,591,14,Thermostat wiring and smart heating controls,duration_minutes,100,0.12580459647729564,0.1263636242768167,0.0858114890249578,0.11218428822951654,0.14063257685910097,0.16214516353839886,0.07296361492993791,0.1831288738684572,1.0,0.0,0.1475346048795047,-0.021730008402209067
10,591,14,Thermostat wiring and smart heating controls,like_count,100,-0.08667152187710261,-0.08816467570498679,-0.12515049789940996,-0.10475068683459021,-0.07437502385957305,-0.04643460276247166,-0.13049119113935906,-0.037021108091024726,0.0,1.0,-0.0540251038907048,-0.032646417986397815
10,591,14,Thermostat wiring and smart heating controls,likes_per_1000_views,100,-0.03549412221601565,-0.03547611078881983,-0.07599520775935867,-0.04635922190175964,-0.022637439454743637,0.008190138685461234,-0.08820338088026713,0.013822444811160654,0.06,0.94,-0.0061634747385573,-0.029330647477458352
10,591,14,Thermostat wiring and smart heating controls,view_count,100,-0.05608709955059181,-0.0545262609322448,-0.08250037713561563,-0.07077611714460819,-0.038752271302102834,-0.009718461631857555,-0.09355130662259481,-0.008747162763010677,0.0,1.0,-0.0272854847448325,-0.02880161480575931
10,591,14,Thermostat wiring and smart heating controls,views_per_day,100,-0.12636172894842101,-0.12463332683319693,-0.16075472560535403,-0.142742557172521,-0.11035878986073754,-0.07771302753687491,-0.17002448475382104,-0.07388090112736434,0.0,1.0,-0.1035616705925576,-0.02280005835586342
10,591,15,Vapour barriers and moisture control,api_comment_count,100,-0.030571109188937927,-0.03288942116081452,-0.07923942439265014,-0.04807389657512659,-0.019568119848560186,0.0065145003390622075,-0.08775060912666946,0.023060882201624475,0.04,0.96,0.023139792551761,-0.053710901740698924
10,591,15,Vapour barriers and moisture control,api_comments_per_1000_views,100,-0.1427605932970742,-0.14188044493944194,-0.17431805186322769,-0.1554026526136478,-0.1309227869204031,-0.10458499294094821,-0.18468122420572536,-0.0775835808860765,0.0,1.0,-0.1633644614243427,0.0206038681272685
10,591,15,Vapour barriers and moisture control,api_comments_per_day,100,-0.009824428166605118,-0.011873744292209118,-0.045138512720754614,-0.02273918312021687,-0.0022132747810115895,0.02499958351516809,-0.06375374341956497,0.035002808485597815,0.21,0.79,0.0412841151398322,-0.05110854330643731
10,591,15,Vapour barriers and moisture control,duration_minutes,100,-0.0816438987508302,-0.0842735984441468,-0.12924318416028566,-0.10192703696716979,-0.06974522441005968,-0.03709258703093318,-0.15114157283357113,-0.02641671518664609,0.0,1.0,-0.0887922653247838,0.00714836657395361
10,591,15,Vapour barriers and moisture control,like_count,100,0.04243979145451573,0.039879947159877284,-0.00552672195498213,0.028921859088557732,0.052345973914267006,0.0714347792795645,-0.015589222442321238,0.1070100794337192,0.95,0.05,0.0954638043681427,-0.05302401291362697
10,591,15,Vapour barriers and moisture control,likes_per_1000_views,100,-0.08850445496561511,-0.08700149867718877,-0.1250234358437963,-0.09900635598491894,-0.0769446451298329,-0.04568351596279595,-0.1322166286230899,-0.029830863778704007,0.0,1.0,-0.0808575289425673,-0.007646926023047812
10,591,15,Vapour barriers and moisture control,view_count,100,0.06294787110538094,0.06230487281260954,0.02128152058603913,0.05071199649352107,0.07444872999636312,0.09848323223377747,-0.0007597416564700893,0.1308389531925419,0.99,0.01,0.1117959265296441,-0.048848055424263154
10,591,15,Vapour barriers and moisture control,views_per_day,100,0.07098233721773983,0.0721926284640283,0.036517340106412076,0.060233170078013605,0.08518612983822521,0.10772270167446052,0.013865754398140435,0.12981209280595157,1.0,0.0,0.1246757361336213,-0.05369339891588147
10,591,16,"Prospective choices, recommendations and alternatives",api_comment_count,100,0.024063861547167574,0.022761050687403608,-0.03434808946727732,0.0008957520243978801,0.043851620317379936,0.08829565467166166,-0.059981625202982905,0.1023064307767743,0.77,0.23,0.0871852614720662,-0.06312139992489862
10,591,16,"Prospective choices, recommendations and alternatives",api_comments_per_1000_views,100,0.20006794399077543,0.2006257359361899,0.15077742266746383,0.17822147838279642,0.21802529218180178,0.25931940953003974,0.1156237038234188,0.28571630374748064,1.0,0.0,0.2829726590567165,-0.08290471506594105
10,591,16,"Prospective choices, recommendations and alternatives",api_comments_per_day,100,0.04773245402442455,0.04532304415070611,-0.012563475091899102,0.02375987621308669,0.06619723688615596,0.10266457172065994,-0.028353414530110466,0.11913110305521903,0.92,0.08,0.1086408356218216,-0.060908381597397046
10,591,16,"Prospective choices, recommendations and alternatives",duration_minutes,100,0.19198775788066394,0.19310429801647325,0.14132124942464014,0.1711601478719055,0.21358552148992221,0.25065481793022043,0.1348744147452217,0.2697799790838558,1.0,0.0,0.2822657001476555,-0.09027794226699157
10,591,16,"Prospective choices, recommendations and alternatives",like_count,100,-0.05642323007318324,-0.056284366864766094,-0.10816986557511916,-0.07751183484215851,-0.035929202374848104,-0.007975425128867902,-0.13957429306907362,0.007206091475276522,0.01,0.99,-0.0324782760051906,-0.023944954067992644
10,591,16,"Prospective choices, recommendations and alternatives",likes_per_1000_views,100,0.1479104387036133,0.1482868375774983,0.10574860404711886,0.12972140420701758,0.16622253187725808,0.19266081533464657,0.08958954446291387,0.2063731628420367,1.0,0.0,0.2260879195057941,-0.07817748080218079
10,591,16,"Prospective choices, recommendations and alternatives",view_count,100,-0.1254262902964734,-0.12446441414861002,-0.18758328591162976,-0.1448467303877912,-0.10155035030871956,-0.07120978702046535,-0.2109649235056558,-0.055908895451289325,0.0,1.0,-0.1355148575401522,0.010088567243678792
10,591,16,"Prospective choices, recommendations and alternatives",views_per_day,100,-0.09030702237953046,-0.09205251872201554,-0.14759999310288707,-0.10861968987399169,-0.07412285866049231,-0.04407228351569524,-0.180460895633031,-0.03422913992928402,0.0,1.0,-0.0904354948599119,0.00012847248038143355
20,433,1,Situated household retrofit experience and building context,api_comment_count,100,0.1880082063657611,0.1880222652395686,0.15669509705553994,0.178115332662916,0.19716785237264492,0.22786256007153927,0.13537035491837196,0.2577784163608705,1.0,0.0,0.2189814086624582,-0.03097320229669709
20,433,1,Situated household retrofit experience and building context,api_comments_per_1000_views,100,0.08089644758049734,0.0822086719785632,0.044042630275681754,0.06613810812760376,0.09860577497283152,0.12145106894231529,0.014295085786183156,0.14330324992993548,1.0,0.0,0.0882620921919141,-0.007365644611416755
20,433,1,Situated household retrofit experience and building context,api_comments_per_day,100,0.2496019329532702,0.2502200277538316,0.20976662968323737,0.23639591455793124,0.2625296148283744,0.2883660138544478,0.20361462025024565,0.3045625312629708,1.0,0.0,0.2823950894520066,-0.032793156498736376
20,433,1,Situated household retrofit experience and building context,duration_minutes,100,-0.03233263494774301,-0.03313056127314845,-0.07232775992602268,-0.04511062082131931,-0.020151647607289574,0.004218554973549196,-0.0802943256439594,0.008793598077675697,0.07,0.93,-0.0337392307488111,0.0014065958010680904
20,433,1,Situated household retrofit experience and building context,like_count,100,0.1254863502644767,0.1269949510627406,0.09268376915287276,0.11318321477048837,0.1411168887300919,0.16496077491445743,0.07281085841545136,0.19768547383627383,1.0,0.0,0.1460368569320028,-0.020550506667526114
20,433,1,Situated household retrofit experience and building context,likes_per_1000_views,100,0.14456852982463636,0.14423596486100895,0.10339282255139308,0.12934022395086783,0.15814028564906762,0.18911640243042524,0.08766361977000652,0.20167358209257746,1.0,0.0,0.1547276687519354,-0.010159138927299027
20,433,1,Situated household retrofit experience and building context,view_count,100,0.07010421877161802,0.06953780617017226,0.0364079873860195,0.054754802228820704,0.08379122868944443,0.11585237344335524,0.03311805489038597,0.14042779569301211,1.0,0.0,0.0860642240456737,-0.01596000527405568
20,433,1,Situated household retrofit experience and building context,views_per_day,100,0.13748087267885373,0.1356439669413669,0.09447622107399169,0.12034074568763163,0.14889259610074626,0.17773214344840468,0.09001725302105247,0.2003954950576421,1.0,0.0,0.1557584766256449,-0.018277603946791177
20,433,2,Spray foam and foam insulation,api_comment_count,100,0.012727865138471019,0.011376117546073867,-0.026653405143250212,-0.001024917018785275,0.02351031141912786,0.04988955814892606,-0.03486596785123103,0.053177015879238246,0.74,0.26,0.0558455560771759,-0.043117690938704885
20,433,2,Spray foam and foam insulation,api_comments_per_1000_views,100,-0.25148785977927246,-0.25158780451345186,-0.2910963033989447,-0.26324176257071474,-0.23663103219828008,-0.21467913729228447,-0.3059870741269571,-0.2015653140947558,0.0,1.0,-0.2717321353086557,0.020244275529383238
20,433,2,Spray foam and foam insulation,api_comments_per_day,100,0.0687665930999887,0.06849291151687406,0.03239067282531839,0.05678705988286441,0.08195001363692944,0.10285766621150717,0.014518878936432224,0.1096598629299754,1.0,0.0,0.1045553512951056,-0.0357887581951169
20,433,2,Spray foam and foam insulation,duration_minutes,100,-0.20232315841397702,-0.2011154141645604,-0.2345205562593054,-0.21252873173462303,-0.18990288176163989,-0.16814029880047573,-0.24377577734688846,-0.1405471797673553,0.0,1.0,-0.2011535172672163,-0.0011696411467607137
20,433,2,Spray foam and foam insulation,like_count,100,0.1468603881361662,0.14689131924659807,0.1123619829360542,0.13381980684936884,0.15845351005840722,0.18018506797718029,0.10294170143353734,0.1924024989708863,1.0,0.0,0.1950387688912276,-0.048178380755061395
20,433,2,Spray foam and foam insulation,likes_per_1000_views,100,-0.1021083578535197,-0.10101112170709076,-0.14135178938473383,-0.11447132995629303,-0.0885148247706924,-0.06058676804870938,-0.154529800876162,-0.058262080399306165,0.0,1.0,-0.1008625146739298,-0.001245843179589895
20,433,2,Spray foam and foam insulation,view_count,100,0.16175264117703134,0.1628543909718269,0.12811087245291958,0.14820066315646252,0.17521175677080114,0.2057515431331824,0.11864168771622062,0.2144920963798385,1.0,0.0,0.2068251058811453,-0.04507246470411397
20,433,2,Spray foam and foam insulation,views_per_day,100,0.21307439833699052,0.21188499718572934,0.17928068333062416,0.1965412467345297,0.22823390458494655,0.24436467580128204,0.17200458508807243,0.2563340783726607,1.0,0.0,0.257403938328873,-0.044329539991882466
20,433,3,Clarification and specification questions,api_comment_count,100,-0.06598313874131773,-0.06382489614625211,-0.11890054537340444,-0.08259784219415985,-0.04510888550701648,-0.010522598095516103,-0.14054564942274855,0.01094370467642843,0.01,0.99,-0.0401399250419211,-0.025843213699396628
20,433,3,Clarification and specification questions,api_comments_per_1000_views,100,-0.09702511029989982,-0.09705539325417518,-0.164436205210436,-0.11536305991019914,-0.07469780606374511,-0.027206648384850027,-0.16879402683619327,-0.02245878609210204,0.0,1.0,-0.1133082401800274,0.016283129880127575
20,433,3,Clarification and specification questions,api_comments_per_day,100,-0.1287783850037072,-0.1261855095908586,-0.17975528632446794,-0.1480200783658468,-0.10209118972528791,-0.0703406311306464,-0.200638208050858,-0.05839036053965652,0.0,1.0,-0.1332581543879316,0.004479769384224397
20,433,3,Clarification and specification questions,duration_minutes,100,-0.09358250413581451,-0.09615300650324718,-0.16177182071131682,-0.11512894060939459,-0.0756613324779501,-0.04067794089571356,-0.17378278080008974,-0.02847197052472358,0.0,1.0,-0.0885504587469684,-0.005032045388846107
20,433,3,Clarification and specification questions,like_count,100,-0.02992837151854799,-0.031324514950525136,-0.08939493311791247,-0.055087546743008475,-0.010143623545609387,0.023068604470011793,-0.10208189397900835,0.05261340929874507,0.15,0.85,-0.0198723287135125,-0.01005604280503549
20,433,3,Clarification and specification questions,likes_per_1000_views,100,-0.10593221372439734,-0.10574686562734847,-0.17049964934464565,-0.12376981457800364,-0.0851843285395094,-0.05245244793217167,-0.17429910869460205,-0.0052761271506145445,0.0,1.0,-0.1279875456556034,0.022055331931206068
20,433,3,Clarification and specification questions,view_count,100,0.01159124530390268,0.012160092426053835,-0.043955278726753054,-0.009886156963468293,0.032460165210388706,0.0758018065119216,-0.08168223459142032,0.08961312554026551,0.63,0.37,0.0331711206422522,-0.02157987533834952
20,433,3,Clarification and specification questions,views_per_day,100,-0.05114230313049503,-0.0532469677135549,-0.11677103916636807,-0.07907081572851148,-0.03188061772674005,0.0030358192346942926,-0.15041006966247225,0.025712352288006012,0.04,0.96,-0.0531414333843001,0.001999130253805069
20,433,4,"Implementation, cost and how-to questions",api_comment_count,100,-0.1313839155008975,-0.13238621963521827,-0.18995679827785858,-0.14940228907965714,-0.11266099072200941,-0.0796661860070077,-0.21625943272167186,-0.05904039650151616,0.0,1.0,-0.1359753698536479,0.004591454352750379
20,433,4,"Implementation, cost and how-to questions",api_comments_per_1000_views,100,-0.06093389515035197,-0.06244918695581737,-0.12899928782509054,-0.08383453862063338,-0.0391705808201748,-0.010088298306980822,-0.14468103787741723,0.013083738052075978,0.02,0.98,-0.08655777988267,0.025623884732318025
20,433,4,"Implementation, cost and how-to questions",api_comments_per_day,100,-0.16916666962297594,-0.16885498741203497,-0.23537828638122907,-0.18851028174810117,-0.14415740159333246,-0.11209535886047287,-0.2512735780447916,-0.10213767768897024,0.0,1.0,-0.1950305327624108,0.025863863139434867
20,433,4,"Implementation, cost and how-to questions",duration_minutes,100,-0.055462475608756195,-0.05243583458122294,-0.12580494656879476,-0.07539389339505252,-0.027477065355549928,0.02442125510163778,-0.14007274403711378,0.03499553295444685,0.06,0.94,-0.0552260043234913,-0.00023647128526489702
20,433,4,"Implementation, cost and how-to questions",like_count,100,-0.068694083207791,-0.07000322238001826,-0.12899189504920386,-0.0875470201410919,-0.05042740140480013,-0.0271998693014608,-0.13863935152712265,0.011533977040694917,0.02,0.98,-0.0675617048814592,-0.0011323783263317982
20,433,4,"Implementation, cost and how-to questions",likes_per_1000_views,100,-0.05451085294802535,-0.057030526639353755,-0.11288570889256717,-0.08226221896667313,-0.03227028969403073,0.006375222379210937,-0.13439926553425624,0.025976877661743548,0.05,0.95,-0.0713311134891392,0.01682026054111385
20,433,4,"Implementation, cost and how-to questions",view_count,100,-0.050519704392720854,-0.0488306569865275,-0.1055328289278412,-0.06806562178870901,-0.02718732890359948,0.0033993233303650757,-0.12121740225554574,0.027438393470577034,0.03,0.97,-0.042585044149523,-0.007934660243197854
20,433,4,"Implementation, cost and how-to questions",views_per_day,100,-0.08946996626259832,-0.09246433804096027,-0.15529734041546786,-0.11676017472970462,-0.07065782464119272,-0.0357807768057433,-0.17924472801363214,-0.02660013196964698,0.0,1.0,-0.1002982620448909,0.01082829578229258
20,433,5,Heat pumps and heating systems,api_comment_count,100,-0.006111198226786367,-0.0040792413443248516,-0.03454925653369982,-0.015913377098843304,0.00665448161809733,0.03336057218827944,-0.04292710413800859,0.04038652222597284,0.39,0.61,0.0317847914738612,-0.037895989700647566
20,433,5,Heat pumps and heating systems,api_comments_per_1000_views,100,0.3272947255864944,0.32540333989449516,0.2974613933428958,0.3140142669539827,0.3361552976130273,0.35585952729042764,0.27175725389612,0.36014691083416406,1.0,0.0,0.3372633030962018,-0.009968577509707366
20,433,5,Heat pumps and heating systems,api_comments_per_day,100,0.008077302166738208,0.0077464304277881325,-0.019115995088458435,-0.005123173344140771,0.018087053502035343,0.04505367493833413,-0.025987594286902383,0.059012072384641845,0.66,0.34,0.0430917555628872,-0.03501445339614899
20,433,5,Heat pumps and heating systems,duration_minutes,100,0.2439459375379589,0.2453298696945432,0.21331785875114825,0.2353419492162651,0.25622354724862256,0.2756758377376977,0.2092714334342637,0.28237672158910787,1.0,0.0,0.2729297694993237,-0.02898383196136478
20,433,5,Heat pumps and heating systems,like_count,100,-0.152160001062975,-0.1528390549505039,-0.1826723643103302,-0.164351653944455,-0.14186840419002028,-0.11843351116562488,-0.19062594532730304,-0.10650778855160573,0.0,1.0,-0.1278285622893945,-0.024331438773580516
20,433,5,Heat pumps and heating systems,likes_per_1000_views,100,0.17368438889387988,0.17529857737119287,0.14354573881486488,0.1629661957429203,0.18809884519150905,0.20643422442004253,0.12821475706109614,0.22863019159706893,1.0,0.0,0.1976518174398649,-0.02396742854598502
20,433,5,Heat pumps and heating systems,view_count,100,-0.22794830191684595,-0.2271386212569771,-0.25428152432481077,-0.24061530561369485,-0.21549122529241024,-0.1953456713370892,-0.2721158069556109,-0.170218967916949,0.0,1.0,-0.2125162153564895,-0.01543208656035644
20,433,5,Heat pumps and heating systems,views_per_day,100,-0.2022839768085547,-0.20136536768110186,-0.22763614831215534,-0.21524662566856934,-0.19111137647518073,-0.1638205328973712,-0.2342246288888298,-0.14967838311166926,0.0,1.0,-0.1815061568097402,-0.020777819998814506
20,433,6,"Praise, gratitude and social endorsement",api_comment_count,100,-0.06490998740242124,-0.06583346742102253,-0.10631390660209093,-0.0763588381610482,-0.054719151604344665,-0.027665712176886074,-0.11836622760846056,-0.025186980177491464,0.0,1.0,-0.0559272228997945,-0.008982764502626736
20,433,6,"Praise, gratitude and social endorsement",api_comments_per_1000_views,100,0.20672177522825663,0.20564692192647233,0.15508241303424938,0.1916647007209847,0.22042877718769843,0.25459071228133656,0.1530643919640418,0.2637038239269484,1.0,0.0,0.2412524286080867,-0.03453065337983008
20,433,6,"Praise, gratitude and social endorsement",api_comments_per_day,100,-0.21955733111491882,-0.2185479112818192,-0.2516813048321466,-0.23358391010927698,-0.20937982987031262,-0.17783068093263282,-0.2567532451407144,-0.16531681584203373,0.0,1.0,-0.2318754589670182,0.012318127852099375
20,433,6,"Praise, gratitude and social endorsement",duration_minutes,100,0.4290137887728769,0.4280345562961584,0.3809104425751381,0.41313327672489036,0.44225974684850833,0.46348469471554204,0.35431476767231984,0.4676431599667277,1.0,0.0,0.4973137838136656,-0.06829999504078871
20,433,6,"Praise, gratitude and social endorsement",like_count,100,-0.17559188320919294,-0.176510527692169,-0.21843986440292718,-0.1897848041429319,-0.16343970439252298,-0.1367752028547869,-0.23562389858913368,-0.1260045178359228,0.0,1.0,-0.1866121641002179,0.011020280891024942
20,433,6,"Praise, gratitude and social endorsement",likes_per_1000_views,100,0.07224224835091957,0.0728323582628287,0.03303992814983457,0.058717553292487526,0.0892228887306174,0.11080366447976822,0.02122187412488738,0.11609837388886943,1.0,0.0,0.086056865073778,-0.013814616722858428
20,433,6,"Praise, gratitude and social endorsement",view_count,100,-0.18706704850357536,-0.18580482872879153,-0.2343631045504695,-0.19866069580878118,-0.17254650717969275,-0.14427330739467556,-0.2413100766393622,-0.12982100138473526,0.0,1.0,-0.2016709947034762,0.014603946199900825
20,433,6,"Praise, gratitude and social endorsement",views_per_day,100,-0.3067143548919232,-0.3057153147279877,-0.3401159641884517,-0.3197846047828354,-0.29446688283200234,-0.26691662261765814,-0.3462793073722076,-0.24709468703918527,0.0,1.0,-0.3359070962065821,0.029192741314658877
20,433,7,"Alternative methods, challenges and ""why"" questions",api_comment_count,100,0.038348715725541986,0.03873279709604069,-0.025124884108196882,0.020296048605374102,0.05948804177506032,0.0965716306951768,-0.03173394242970414,0.10542876738671042,0.88,0.12,0.0955106169787756,-0.05716190125323361
20,433,7,"Alternative methods, challenges and ""why"" questions",api_comments_per_1000_views,100,-0.1484620096517586,-0.1520420138014609,-0.20652003668188573,-0.1714908460838953,-0.13190379519162207,-0.10117995172938181,-0.23524239962443044,-0.08298567136010329,0.0,1.0,-0.2053319403203929,0.0568699306686343
20,433,7,"Alternative methods, challenges and ""why"" questions",api_comments_per_day,100,0.07885230751765804,0.07799083308575522,0.02484960885071702,0.05568031180785408,0.09761060735600702,0.13064380508343296,-0.002939310517720709,0.13529800780229148,0.99,0.01,0.1359704203517062,-0.05711811283404816
20,433,7,"Alternative methods, challenges and ""why"" questions",duration_minutes,100,-0.09558872223328943,-0.0939909513180428,-0.14422056272207262,-0.11208999450160388,-0.07548419150187306,-0.03921853169609314,-0.1625456830624233,-0.023887480025054343,0.0,1.0,-0.1188868532885979,0.023298131055308466
20,433,7,"Alternative methods, challenges and ""why"" questions",like_count,100,0.12500720601034954,0.1260739645861815,0.06960631181071339,0.10343632828428888,0.14883334323703679,0.17263684435290608,0.06417303234532956,0.1752058258265872,1.0,0.0,0.1961239498811299,-0.07111674387078037
20,433,7,"Alternative methods, challenges and ""why"" questions",likes_per_1000_views,100,0.0028028409255943672,0.0033236770251471336,-0.05493175394422068,-0.020310074093269577,0.026392257748288083,0.05555930657966425,-0.10055734580680208,0.07863009602318402,0.53,0.47,0.0010859267135089,0.0017169142120854672
20,433,7,"Alternative methods, challenges and ""why"" questions",view_count,100,0.11896846386621399,0.118988334732935,0.0640175363832985,0.09697555516532273,0.13667919550546384,0.17368029244402813,0.028304000832496692,0.18529969289859027,1.0,0.0,0.1846788679463938,-0.06571040408017981
20,433,7,"Alternative methods, challenges and ""why"" questions",views_per_day,100,0.16220182664438793,0.1584261304552874,0.10884348515164093,0.13788614572949293,0.1794197784778318,0.20558442022044604,0.06462625155354053,0.21766507144217043,1.0,0.0,0.2379225896323415,-0.07572076298795358
20,433,8,"Solar PV, batteries and power systems",api_comment_count,100,0.11244815273521966,0.11476483838662169,0.08580020083920019,0.09993936178107278,0.12956295801551654,0.15177492173989515,0.06676450181147282,0.16636011271781792,1.0,0.0,0.1472028831486274,-0.034754730413407736
20,433,8,"Solar PV, batteries and power systems",api_comments_per_1000_views,100,0.1710824319546289,0.1708146976729953,0.13117682856256532,0.15772689821663596,0.1833899659193015,0.21490279950665106,0.12589132725279636,0.22026411075990157,1.0,0.0,0.1827920035381109,-0.011709571583481987
20,433,8,"Solar PV, batteries and power systems",api_comments_per_day,100,0.19721295419257873,0.19732964333798592,0.16299294240281723,0.18590503589544657,0.2108516654072789,0.23428083415814357,0.13856214792433647,0.2409093489142658,1.0,0.0,0.2294855785319914,-0.032272624339412664
20,433,8,"Solar PV, batteries and power systems",duration_minutes,100,0.10228276292061683,0.10251914018358263,0.061719365759640224,0.09045751975153167,0.11451282240886622,0.13991835589278193,0.054030937575936674,0.14628726212140125,1.0,0.0,0.1179010573820931,-0.015618294461476265
20,433,8,"Solar PV, batteries and power systems",like_count,100,0.062334206332267265,0.060316198485159844,0.020993983018361338,0.046510084866864525,0.07406448453637739,0.09811138542465708,0.010608725318125505,0.10705248902251686,1.0,0.0,0.0843008603163644,-0.021966653984097133
20,433,8,"Solar PV, batteries and power systems",likes_per_1000_views,100,0.21821820364383004,0.21613101246872848,0.1754761950866389,0.20247221273293667,0.2291402184669189,0.2575870269413915,0.15329777532470756,0.2589321503459932,1.0,0.0,0.2395881150114288,-0.02136991136759875
20,433,8,"Solar PV, batteries and power systems",view_count,100,-0.03771519252862085,-0.037762706255299434,-0.08175240526238207,-0.049803909845454866,-0.02511728418055245,-0.0019757088934061386,-0.08401964053644004,0.002827710259769489,0.01,0.99,-0.0270310140495642,-0.010684178479056651
20,433,8,"Solar PV, batteries and power systems",views_per_day,100,0.06955309395290202,0.06703209930913441,0.02670759587186111,0.057515588618918714,0.08151102732930565,0.10111609559902163,0.02352113583768206,0.11170296423220508,1.0,0.0,0.0843844491035878,-0.014831355150685788
20,433,9,Performance checking and troubleshooting,api_comment_count,100,-0.08514395287248729,-0.08641990912005677,-0.14807843827999478,-0.11262479403686998,-0.0638515253767896,-0.008140277879372788,-0.18577151359929933,0.012980696690982556,0.01,0.99,-0.060271120750504,-0.02487283212198329
20,433,9,Performance checking and troubleshooting,api_comments_per_1000_views,100,-0.04727072047622595,-0.042561479408123236,-0.09816993368406986,-0.06443719557405023,-0.02136905353166621,0.0121061974294299,-0.11142787965219611,0.0270701851477386,0.13,0.87,-0.0588843598230471,0.01161363934682115
20,433,9,Performance checking and troubleshooting,api_comments_per_day,100,-0.10131648887422559,-0.10649574468839909,-0.17827807030458262,-0.13457127306955957,-0.08256506245499018,-0.04448147221837903,-0.20277207210083614,-0.0002962221914766055,0.0,1.0,-0.0970312446416893,-0.004285244232536289
20,433,9,Performance checking and troubleshooting,duration_minutes,100,-0.07052010527752181,-0.07319389301048629,-0.13745050327498695,-0.09893328133203812,-0.05050609437940067,-0.017912563127484314,-0.15316768790627008,0.0018612459374352374,0.01,0.99,-0.108620400148332,0.038100294870810195
20,433,9,Performance checking and troubleshooting,like_count,100,-0.061457918525841496,-0.059734999895074414,-0.12375383692337938,-0.08723267179944973,-0.0331452638552862,-0.0012342269673004285,-0.13718625031157533,0.021419662371449506,0.02,0.98,-0.0423481335177055,-0.019109785008135996
20,433,9,Performance checking and troubleshooting,likes_per_1000_views,100,-0.05684049944203724,-0.0589678138358175,-0.11081532527655746,-0.07889950828428921,-0.037588784467902536,-0.004172765596588626,-0.122071968567925,0.008245149673930611,0.03,0.97,-0.0730975828541142,0.01625708341207696
20,433,9,Performance checking and troubleshooting,view_count,100,-0.015777083636355035,-0.021962791299936498,-0.08580313759018222,-0.047016551784487416,-0.0008541516633969885,0.03053811333070811,-0.10409904109151669,0.056368097165608894,0.24,0.76,0.0051117544040139,-0.020888838040368937
20,433,9,Performance checking and troubleshooting,views_per_day,100,-0.05101614263128083,-0.05601146722812892,-0.13080242216333254,-0.08445865246692184,-0.03020409472487994,-0.006327828537608419,-0.1417585783226847,0.04336624888103692,0.02,0.98,-0.0418518794440719,-0.009164263187208928
20,433,10,"Implementation follow-up, outcomes and retrospective questions",api_comment_count,100,0.04990955633033031,0.0498152609168167,-0.01989678567998594,0.03399046114979252,0.06543616045128067,0.10594625618747604,-0.03551014913481695,0.11371420524453763,0.96,0.04,0.1001712127280506,-0.05026165639772029
20,433,10,"Implementation follow-up, outcomes and retrospective questions",api_comments_per_1000_views,100,-0.0494534375373234,-0.05615749708212272,-0.1115358847169452,-0.07524690356164318,-0.0367401619939242,-0.0077510808266786834,-0.13755958441386434,0.004781091209236929,0.01,0.99,-0.0818403971387655,0.0323869596014421
20,433,10,"Implementation follow-up, outcomes and retrospective questions",api_comments_per_day,100,0.0554441026950898,0.05563368194132554,0.001151541597045583,0.03973194700165198,0.07208952827946345,0.10912769364121513,-0.009294784242634946,0.1325039998864777,0.98,0.02,0.1002196242176127,-0.0447755215225229
