feature,ngram_size,document_frequency,document_frequency_percent,idf,mean_tfidf_all_comments,mean_tfidf_when_present
new insulation,2,46,0.1082684115141102,7.806829360392176,0.00022347219151608915,0.2064057174118278
possibility,1,46,0.1082684115141102,7.806829360392176,0.00022268704000639311,0.20568052758155703
victorian house,2,46,0.1082684115141102,7.806829360392176,0.00022130294016449274,0.20440213084280007
bypass,1,46,0.1082684115141102,7.806829360392176,0.00022028318818549992,0.20346025687907252
mother,1,46,0.1082684115141102,7.806829360392176,0.00021810497748138582,0.20144839517938348
not require,2,46,0.1082684115141102,7.806829360392176,0.00021762084043076512,0.20100123146482432
nights,1,46,0.1082684115141102,7.806829360392176,0.00021183808451748662,0.1956601021064012
old school,2,46,0.1082684115141102,7.806829360392176,0.000210402041509882,0.1943337290789208
freezer,1,46,0.1082684115141102,7.806829360392176,0.00020814846700678433,0.1922522590808097
completed,1,46,0.1082684115141102,7.806829360392176,0.00020652009787147852,0.1907482477883806
evaporate,1,46,0.1082684115141102,7.806829360392176,0.00020521344688738093,0.18954138517182942
purchasing,1,46,0.1082684115141102,7.806829360392176,0.00020417380959514002,0.18858114452758074
cooled,1,46,0.1082684115141102,7.806829360392176,0.00019689284521770032,0.18185622423400943
recover,1,46,0.1082684115141102,7.806829360392176,0.00019612884512818852,0.1811505704991597
unsure,1,46,0.1082684115141102,7.806829360392176,0.0001935766195034936,0.1787932572357594
surveyor,1,46,0.1082684115141102,7.806829360392176,0.00019173353277998688,0.17709092624398484
measures,1,46,0.1082684115141102,7.806829360392176,0.00018831099088634503,0.17392976238669872
remains,1,46,0.1082684115141102,7.806829360392176,0.0001869043075740017,0.1726305068673176
carried,1,46,0.1082684115141102,7.806829360392176,0.00017976062176216384,0.16603238123497946
not quite,2,46,0.1082684115141102,7.806829360392176,0.00017711853940952676,0.1635920735628818
virtually,1,46,0.1082684115141102,7.806829360392176,0.00017579199796106352,0.16236683950808056
wear gloves,2,45,0.10591475039423824,7.82833556561314,0.0004868683006706628,0.4596794109020989
omg,1,45,0.10591475039423824,7.82833556561314,0.0003397953185752213,0.32081963778456507
ladder,1,45,0.10591475039423824,7.82833556561314,0.0003286634501280016,0.31030942234640896
just curious,2,45,0.10591475039423824,7.82833556561314,0.00031555237486243176,0.2979305277951142
title,1,45,0.10591475039423824,7.82833556561314,0.0003019468027286064,0.28508475127845107
video where,2,45,0.10591475039423824,7.82833556561314,0.0003000068949315683,0.2832531765546121
rodents,1,45,0.10591475039423824,7.82833556561314,0.0002904794625576452,0.2742577983485927
insulation like,2,45,0.10591475039423824,7.82833556561314,0.00028378053376177786,0.26793296750970347
just question,2,45,0.10591475039423824,7.82833556561314,0.00028315434842951314,0.2673417511494383
dormer,1,45,0.10591475039423824,7.82833556561314,0.00027355026448502607,0.25827400193722894
not pay,2,45,0.10591475039423824,7.82833556561314,0.00025790819553136925,0.2435054556342508
rains,1,45,0.10591475039423824,7.82833556561314,0.00025456143557784066,0.2403455936310159
chemicals,1,45,0.10591475039423824,7.82833556561314,0.0002520555141161196,0.23797961396114606
tear,1,45,0.10591475039423824,7.82833556561314,0.0002505967213226913,0.23660228664082636
baseboard,1,45,0.10591475039423824,7.82833556561314,0.0002495236912679365,0.23558917935335147
placing,1,45,0.10591475039423824,7.82833556561314,0.00024943802290936125,0.23550829509666735
wish would,2,45,0.10591475039423824,7.82833556561314,0.0002478519397106176,0.23401078583300022
no not,2,45,0.10591475039423824,7.82833556561314,0.00024658588633273833,0.23281543450264566
leave gap,2,45,0.10591475039423824,7.82833556561314,0.0002464049128009671,0.23264456733721536
searching,1,45,0.10591475039423824,7.82833556561314,0.0002453787001046259,0.2316756629187831
imo,1,45,0.10591475039423824,7.82833556561314,0.00024232695626850924,0.22879434202178114
off-grid,1,45,0.10591475039423824,7.82833556561314,0.00024144295860141493,0.2279597107132959
puts,1,45,0.10591475039423824,7.82833556561314,0.0002398647838232257,0.22646966822883088
running costs,2,45,0.10591475039423824,7.82833556561314,0.0002330987131011241,0.22008144496727688
narrow,1,45,0.10591475039423824,7.82833556561314,0.00023095306857708923,0.218055622769662
would thought,2,45,0.10591475039423824,7.82833556561314,0.00023082201796802726,0.2179318906090572
pumps not,2,45,0.10591475039423824,7.82833556561314,0.00023031229372012067,0.21745063162859482
water vapour,2,45,0.10591475039423824,7.82833556561314,0.0002276508617106281,0.21493782581109902
dont know,2,45,0.10591475039423824,7.82833556561314,0.000226195170421172,0.2135634267929852
barrier inside,2,45,0.10591475039423824,7.82833556561314,0.00022414090580575788,0.21162388144376076
reckon,1,45,0.10591475039423824,7.82833556561314,0.00022413061425128692,0.21161416461543173
heating engineer,2,45,0.10591475039423824,7.82833556561314,0.00022332850896276837,0.21085685245113645
boiling,1,45,0.10591475039423824,7.82833556561314,0.00022261446344176998,0.21018268240556626
outside not,2,45,0.10591475039423824,7.82833556561314,0.00022018301778784535,0.2078870194833819
experts,1,45,0.10591475039423824,7.82833556561314,0.00021899403149214556,0.20676443146681753
automatic,1,45,0.10591475039423824,7.82833556561314,0.00021492946546948738,0.20292684887560244
hardware,1,45,0.10591475039423824,7.82833556561314,0.00021381892676271738,0.2018783275859461
owned,1,45,0.10591475039423824,7.82833556561314,0.00021288346462481575,0.2009951058114344
distribution,1,45,0.10591475039423824,7.82833556561314,0.00021193817882386522,0.20010260897087914
leads,1,45,0.10591475039423824,7.82833556561314,0.00021187106544261018,0.2000392434991151
hung,1,45,0.10591475039423824,7.82833556561314,0.00021157654017572343,0.19976116583213246
voids,1,45,0.10591475039423824,7.82833556561314,0.00021104118731873377,0.19925570945802312
breathability,1,45,0.10591475039423824,7.82833556561314,0.00021068606640956114,0.19892042007873387
no damp,2,45,0.10591475039423824,7.82833556561314,0.00021056054161918412,0.19880190515053944
interstitial condensation,2,45,0.10591475039423824,7.82833556561314,0.00020984880186259268,0.1981299121052439
installed years,2,45,0.10591475039423824,7.82833556561314,0.00020925487677712437,0.19756915443621517
would add,2,45,0.10591475039423824,7.82833556561314,0.00020881910703449746,0.19715772001277096
low temperature,2,45,0.10591475039423824,7.82833556561314,0.0002079851461075147,0.19637033117044392
services,1,45,0.10591475039423824,7.82833556561314,0.00020775903237262226,0.19615684463145783
experiment,1,45,0.10591475039423824,7.82833556561314,0.0002047957929454583,0.19335908566385973
high efficiency,2,45,0.10591475039423824,7.82833556561314,0.0002016134331895578,0.19035444302054982
equal,1,45,0.10591475039423824,7.82833556561314,0.00020126571744125512,0.1900261452650357
not best,2,45,0.10591475039423824,7.82833556561314,0.00019997566844217552,0.18880813833561583
most likely,2,45,0.10591475039423824,7.82833556561314,0.0001976954875954064,0.18665529292146738
quite bit,2,45,0.10591475039423824,7.82833556561314,0.0001975310873052696,0.18650007347419975
stored,1,45,0.10591475039423824,7.82833556561314,0.00018807019050470813,0.17756751519941186
basis,1,45,0.10591475039423824,7.82833556561314,0.00018792493442403897,0.17743037086386987
offered,1,45,0.10591475039423824,7.82833556561314,0.00018776332983231497,0.17727779099079036
building science,2,45,0.10591475039423824,7.82833556561314,0.00018185589846302094,0.17170025684440823
what use,2,44,0.10356108927436627,7.850314472331915,0.00034139161815030663,0.3296524018261836
workmanship,1,44,0.10356108927436627,7.850314472331915,0.00033004088896787726,0.3186919829449591
vat,1,44,0.10356108927436627,7.850314472331915,0.0003137357077159929,0.3029474775847589
allen,1,44,0.10356108927436627,7.850314472331915,0.0003018187226894259,0.2914402743387645
lock shield,2,44,0.10356108927436627,7.850314472331915,0.00029897765939469837,0.2886969048796034
wire thermostat,2,44,0.10356108927436627,7.850314472331915,0.0002770915289426627,0.26756335886788435
should used,2,44,0.10356108927436627,7.850314472331915,0.00027574855587845506,0.26626656576381635
need insulate,2,44,0.10356108927436627,7.850314472331915,0.00027532621178900425,0.2658587445518051
gear,1,44,0.10356108927436627,7.850314472331915,0.00027418347620889686,0.2647553034928955
sliding,1,44,0.10356108927436627,7.850314472331915,0.0002712323225301739,0.2619056292577159
team,1,44,0.10356108927436627,7.850314472331915,0.00026299560548079725,0.2539521429559689
red white,2,44,0.10356108927436627,7.850314472331915,0.00026159266065692023,0.2525974403029675
james,1,44,0.10356108927436627,7.850314472331915,0.0002599797471003025,0.2510399889784216
heck,1,44,0.10356108927436627,7.850314472331915,0.0002582163012028627,0.24933718157286427
silly,1,44,0.10356108927436627,7.850314472331915,0.00025662755306388803,0.24780306470512298
electricians,1,44,0.10356108927436627,7.850314472331915,0.00025610336014005524,0.2472968968697847
shot,1,44,0.10356108927436627,7.850314472331915,0.00025136540298860893,0.24272186083584152
heat rises,2,44,0.10356108927436627,7.850314472331915,0.00024831059293763086,0.23977209459411641
electric heat,2,44,0.10356108927436627,7.850314472331915,0.00024830539263551757,0.23976707311148263
honeywell thermostat,2,44,0.10356108927436627,7.850314472331915,0.0002480559799553909,0.23952623682647028
overhang,1,44,0.10356108927436627,7.850314472331915,0.00024778279899273465,0.2392624495637345
gutter,1,44,0.10356108927436627,7.850314472331915,0.00024379344069372987,0.23541027078987503
over insulation,2,44,0.10356108927436627,7.850314472331915,0.00024286051893800188,0.23450942882088377
specs,1,44,0.10356108927436627,7.850314472331915,0.0002410856305386525,0.2327955723794484
falls,1,44,0.10356108927436627,7.850314472331915,0.0002390074775964122,0.23078887955997193
technique,1,44,0.10356108927436627,7.850314472331915,0.00023719004547990865,0.2290339423251109
dont want,2,44,0.10356108927436627,7.850314472331915,0.00023385360832381272,0.22581223311031434
insulation floor,2,44,0.10356108927436627,7.850314472331915,0.0002331242490779378,0.2251079538766896
second floor,2,44,0.10356108927436627,7.850314472331915,0.00023250295413834138,0.2245080230108116
trapping,1,44,0.10356108927436627,7.850314472331915,0.00023093973952034567,0.22299856165911197
suspended floor,2,44,0.10356108927436627,7.850314472331915,0.00022911167880217904,0.22123336130154955
miles,1,44,0.10356108927436627,7.850314472331915,0.00022796336104436284,0.2201245300157237
video good,2,44,0.10356108927436627,7.850314472331915,0.0002256520525814991,0.2178926990461398
not recommend,2,44,0.10356108927436627,7.850314472331915,0.0002246909959062763,0.21696468961522639
truth,1,44,0.10356108927436627,7.850314472331915,0.00022410934292811164,0.21640303756787907
not connected,2,44,0.10356108927436627,7.850314472331915,0.0002230957124391562,0.21542426214550978
sunlight,1,44,0.10356108927436627,7.850314472331915,0.00022272054723450834,0.2150619975080126
approximately,1,44,0.10356108927436627,7.850314472331915,0.0002191528536218357,0.21161698390524847
buy new,2,44,0.10356108927436627,7.850314472331915,0.00021866159494884132,0.2111426178316232
suppliers,1,44,0.10356108927436627,7.850314472331915,0.00021712046324989874,0.209654480047692
matter how,2,44,0.10356108927436627,7.850314472331915,0.00021552706021569525,0.2081158683496419
passed,1,44,0.10356108927436627,7.850314472331915,0.00021532845865327265,0.20792409597276354
freezing cold,2,44,0.10356108927436627,7.850314472331915,0.0002139235213098108,0.20656746931568026
board insulation,2,44,0.10356108927436627,7.850314472331915,0.00021300666529619643,0.20568214064635224
learnt,1,44,0.10356108927436627,7.850314472331915,0.00021127617090567114,0.20401115166521022
pumped,1,44,0.10356108927436627,7.850314472331915,0.0002090630087219086,0.2018740920810848
mentioning,1,44,0.10356108927436627,7.850314472331915,0.0002090606696975751,0.20187183348729257
blanket,1,44,0.10356108927436627,7.850314472331915,0.00020818205046821493,0.2010234267782511
presumably,1,44,0.10356108927436627,7.850314472331915,0.00020465579086630957,0.19761842242129307
old stone,2,44,0.10356108927436627,7.850314472331915,0.00020463694905011764,0.19760022850664427
solar pv,2,44,0.10356108927436627,7.850314472331915,0.00019752810933224455,0.19073583593634258
cool air,2,44,0.10356108927436627,7.850314472331915,0.0001970842604068033,0.1903072493614512
sat,1,44,0.10356108927436627,7.850314472331915,0.00019568155185755324,0.18895277485845147
most important,2,44,0.10356108927436627,7.850314472331915,0.00019133006853451836,0.18475092322332004
room house,2,44,0.10356108927436627,7.850314472331915,0.00019001785112877557,0.1834838282024611
tongue groove,2,44,0.10356108927436627,7.850314472331915,0.00018952461550425121,0.18300755315748002
bulk,1,44,0.10356108927436627,7.850314472331915,0.00018486352716240009,0.178506742694293
chose,1,44,0.10356108927436627,7.850314472331915,0.00018448844228322815,0.17814455562017079
pumping,1,44,0.10356108927436627,7.850314472331915,0.0001843330122441056,0.17799447025489348
naturally,1,44,0.10356108927436627,7.850314472331915,0.00018425747050390643,0.17792152612044257
minor,1,44,0.10356108927436627,7.850314472331915,0.00018418833613428559,0.17785476903039527
situations,1,44,0.10356108927436627,7.850314472331915,0.00017758698628282668,0.17148041559541946
illegal,1,43,0.10120742815449432,7.872787328183974,0.0004230501433176531,0.41800305672411925
harness,1,43,0.10120742815449432,7.872787328183974,0.000399627708929705,0.3948600574254971
great info,2,43,0.10120742815449432,7.872787328183974,0.0002848846624164695,0.28148592214159396
cardboard,1,43,0.10120742815449432,7.872787328183974,0.0002782047362328861,0.2748856890308519
hive thermostat,2,43,0.10120742815449432,7.872787328183974,0.0002752658164307771,0.2719818312254518
bless,1,43,0.10120742815449432,7.872787328183974,0.00027261791326710637,0.2693655181623151
video does,2,43,0.10120742815449432,7.872787328183974,0.00027017159957291653,0.2669483895594071
ca,1,43,0.10120742815449432,7.872787328183974,0.00026736506137033236,0.26417533401026305
cents,1,43,0.10120742815449432,7.872787328183974,0.00026200745256105214,0.25888164272003306
did install,2,43,0.10120742815449432,7.872787328183974,0.00026151778091134596,0.25839781296698505
powerwall,1,43,0.10120742815449432,7.872787328183974,0.00025722221789141876,0.2541534970128537
france,1,43,0.10120742815449432,7.872787328183974,0.0002562907018121101,0.25323309413700285
dollar,1,43,0.10120742815449432,7.872787328183974,0.0002505559143291707,0.2475667240024064
glyn,1,43,0.10120742815449432,7.872787328183974,0.00025048719613721685,0.24749882563446354
making video,2,43,0.10120742815449432,7.872787328183974,0.00024810880570400474,0.24514880995223373
m2,1,43,0.10120742815449432,7.872787328183974,0.0002459201182016294,0.2429862340007588
cfm,1,43,0.10120742815449432,7.872787328183974,0.00024136198482885228,0.23848248021914994
hi just,2,43,0.10120742815449432,7.872787328183974,0.00024074372382019656,0.2378715952081091
fyi,1,43,0.10120742815449432,7.872787328183974,0.00023907688226413999,0.23622463945945385
electric heating,2,43,0.10120742815449432,7.872787328183974,0.00023707038189234027,0.2342420771037177
common sense,2,43,0.10120742815449432,7.872787328183974,0.00023601273961920542,0.23319705274886468
going use,2,43,0.10120742815449432,7.872787328183974,0.00023459359787789068,0.2317948416985568
breeze,1,43,0.10120742815449432,7.872787328183974,0.0002320793468377887,0.22931058625807277
work just,2,43,0.10120742815449432,7.872787328183974,0.00023195042947527953,0.2291832069096791
confident,1,43,0.10120742815449432,7.872787328183974,0.00022155647530506102,0.21891325502990996
not option,2,43,0.10120742815449432,7.872787328183974,0.00021992284226578744,0.21729911161270957
chimneys,1,43,0.10120742815449432,7.872787328183974,0.00021954113976608883,0.21692196291260038
air intake,2,43,0.10120742815449432,7.872787328183974,0.00021903009945805268,0.21641701943428568
patch,1,43,0.10120742815449432,7.872787328183974,0.00021679958918361002,0.21421311966614046
deg,1,43,0.10120742815449432,7.872787328183974,0.00021531730513299973,0.21274851960897115
drayton wiser,2,43,0.10120742815449432,7.872787328183974,0.00021471838674843696,0.21215674646001956
looked like,2,43,0.10120742815449432,7.872787328183974,0.00021438811815637944,0.21183041804907193
familiar,1,43,0.10120742815449432,7.872787328183974,0.00021247462218354265,0.20993975052819017
what saying,2,43,0.10120742815449432,7.872787328183974,0.00021192103074128545,0.20939276356058126
humidity levels,2,43,0.10120742815449432,7.872787328183974,0.000211897196392219,0.20936921356084207
months ago,2,43,0.10120742815449432,7.872787328183974,0.00021178700908980477,0.2092603408185706
boarded,1,43,0.10120742815449432,7.872787328183974,0.00021102605365821192,0.208508463762243
event,1,43,0.10120742815449432,7.872787328183974,0.0002106462049052873,0.20813314669327773
secondary,1,43,0.10120742815449432,7.872787328183974,0.000210576680174957,0.20806445140914878
determine,1,43,0.10120742815449432,7.872787328183974,0.00021016965884799159,0.2076622859412702
applications,1,43,0.10120742815449432,7.872787328183974,0.0002088580346060282,0.20636630968154232
insulation installed,2,43,0.10120742815449432,7.872787328183974,0.00020872360397824997,0.20623348284241644
digging,1,43,0.10120742815449432,7.872787328183974,0.00020742997143524672,0.20495528363649598
thumb,1,43,0.10120742815449432,7.872787328183974,0.00020694550032462574,0.20447659237889243
way would,2,43,0.10120742815449432,7.872787328183974,0.0002062114364593799,0.2037512860662715
produces,1,43,0.10120742815449432,7.872787328183974,0.00020555441912111164,0.20310210709764348
permanent,1,43,0.10120742815449432,7.872787328183974,0.00020375615660873087,0.20132529827523601
outer wall,2,43,0.10120742815449432,7.872787328183974,0.00020352424141016474,0.20109614987892255
zoning,1,43,0.10120742815449432,7.872787328183974,0.00020348967792012585,0.20106199873935784
ground level,2,43,0.10120742815449432,7.872787328183974,0.00020321982106941602,0.20079536134363438
mini-split,1,43,0.10120742815449432,7.872787328183974,0.00020185016895224198,0.19944204949474198
lower temperature,2,43,0.10120742815449432,7.872787328183974,0.00020124387178519838,0.19884298559390057
heating would,2,43,0.10120742815449432,7.872787328183974,0.00019995761085365993,0.1975720700544058
pockets,1,43,0.10120742815449432,7.872787328183974,0.000194442234336632,0.1921224932618717
latest,1,43,0.10120742815449432,7.872787328183974,0.00019385940963956343,0.1915466217989798
optimal,1,43,0.10120742815449432,7.872787328183974,0.0001938329790046722,0.1915205064877095
energy use,2,43,0.10120742815449432,7.872787328183974,0.0001931208416308092,0.19081686507833
run heat,2,43,0.10120742815449432,7.872787328183974,0.0001919269739553086,0.1896372405218418
planned,1,43,0.10120742815449432,7.872787328183974,0.00019012279369795258,0.1878545845545328
water flow,2,43,0.10120742815449432,7.872787328183974,0.00018865965475859544,0.1864089012029871
especially when,2,43,0.10120742815449432,7.872787328183974,0.00018843567930475365,0.18618759782839692
like said,2,43,0.10120742815449432,7.872787328183974,0.00018668133070038712,0.18445417901086855
tumble,1,43,0.10120742815449432,7.872787328183974,0.0001851978616376119,0.18298840807900504
warms,1,43,0.10120742815449432,7.872787328183974,0.00018301908746313396,0.1808356271871203
houses built,2,43,0.10120742815449432,7.872787328183974,0.00018294142230738296,0.18075888859473907
surface area,2,43,0.10120742815449432,7.872787328183974,0.0001824865919718444,0.18030948449087797
matter what,2,43,0.10120742815449432,7.872787328183974,0.0001763661012207804,0.17426201261784413
when bought,2,43,0.10120742815449432,7.872787328183974,0.00017169447523841575,0.16964612021987371
constructed,1,43,0.10120742815449432,7.872787328183974,0.00016382251156500291,0.16186807090377392
what using,2,42,0.09885376703462236,7.895776846408673,0.0003025206424325375,0.30602844131026713
great explanation,2,42,0.09885376703462236,7.895776846408673,0.0002992718503687852,0.3027419787290137
old insulation,2,42,0.09885376703462236,7.895776846408673,0.00028597304354682746,0.28928896907557283
problem solved,2,42,0.09885376703462236,7.895776846408673,0.0002845199554108378,0.287819032036673
packing,1,42,0.09885376703462236,7.895776846408673,0.000276931118737085,0.2801422009948221
lithium,1,42,0.09885376703462236,7.895776846408673,0.0002738322357039821,0.2770073856751211
mc4,1,42,0.09885376703462236,7.895776846408673,0.0002714653965693697,0.27461310247720977
news,1,42,0.09885376703462236,7.895776846408673,0.0002713104803752768,0.27445638999296157
like how,2,42,0.09885376703462236,7.895776846408673,0.0002712579994274532,0.2744033005160525
foam boards,2,42,0.09885376703462236,7.895776846408673,0.0002681357693027842,0.2712448673896998
no vapour,2,42,0.09885376703462236,7.895776846408673,0.0002676431593287438,0.27074654548572236
slide,1,42,0.09885376703462236,7.895776846408673,0.00026277198723772085,0.26581889099450107
cloud,1,42,0.09885376703462236,7.895776846408673,0.0002611635414491504,0.26419179489404887
router,1,42,0.09885376703462236,7.895776846408673,0.00025841703301977104,0.2614134400455003
pole,1,42,0.09885376703462236,7.895776846408673,0.000254153795152369,0.2571007689199691
junk,1,42,0.09885376703462236,7.895776846408673,0.00025002020880985135,0.25291925265962273
profile,1,42,0.09885376703462236,7.895776846408673,0.0002482525984465906,0.2511311464333404
video helpful,2,42,0.09885376703462236,7.895776846408673,0.000245551988068208,0.24839922183461793
adjustable,1,42,0.09885376703462236,7.895776846408673,0.00024356180352264756,0.24638596062539828
trip,1,42,0.09885376703462236,7.895776846408673,0.00023972745766217808,0.24250715461173714
when did,2,42,0.09885376703462236,7.895776846408673,0.00023337561290903225,0.2360816587063346
furring,1,42,0.09885376703462236,7.895776846408673,0.00023128504414285598,0.23396684929756004
heatpumps,1,42,0.09885376703462236,7.895776846408673,0.00023082105149366906,0.23349747654313135
need know,2,42,0.09885376703462236,7.895776846408673,0.00022954079747355543,0.2322023776728321
reveals,1,42,0.09885376703462236,7.895776846408673,0.00022849779624888581,0.23114728260062886
hide,1,42,0.09885376703462236,7.895776846408673,0.00022776903779033012,0.2304100740142323
air leaks,2,42,0.09885376703462236,7.895776846408673,0.00022689849429297063,0.22952943635774864
dual fuel,2,42,0.09885376703462236,7.895776846408673,0.00022649125213270848,0.22911747212767583
traps,1,42,0.09885376703462236,7.895776846408673,0.00022533597922491785,0.2279488035554544
ignore,1,42,0.09885376703462236,7.895776846408673,0.00022459069940716138,0.22719488204076346
bond,1,42,0.09885376703462236,7.895776846408673,0.00022444519208949338,0.22704768753110252
pricing,1,42,0.09885376703462236,7.895776846408673,0.00022407604848650276,0.22667426362014387
not necessary,2,42,0.09885376703462236,7.895776846408673,0.0002184337163674137,0.22096650731672157
land,1,42,0.09885376703462236,7.895776846408673,0.00021808452425270178,0.22061326623629857
stud wall,2,42,0.09885376703462236,7.895776846408673,0.00021803279525063312,0.2205609374241345
hurt,1,42,0.09885376703462236,7.895776846408673,0.00021769157573548435,0.22021576138746485
not fit,2,42,0.09885376703462236,7.895776846408673,0.00021695836571471226,0.2194740496219281
connects,1,42,0.09885376703462236,7.895776846408673,0.00021666567743177439,0.21917796754866187
taught,1,42,0.09885376703462236,7.895776846408673,0.00021599838136433515,0.21850293402444065
panels not,2,42,0.09885376703462236,7.895776846408673,0.00021529478631308573,0.21779118062104935
debris,1,42,0.09885376703462236,7.895776846408673,0.00021461002924334321,0.21709848363004577
new windows,2,42,0.09885376703462236,7.895776846408673,0.0002133974548941192,0.21587184919253433
what said,2,42,0.09885376703462236,7.895776846408673,0.00020993947770336696,0.21237377593292742
rented,1,42,0.09885376703462236,7.895776846408673,0.0002098815608168914,0.21231518748636344
way not,2,42,0.09885376703462236,7.895776846408673,0.00020987052645222746,0.212304025175614
not cover,2,42,0.09885376703462236,7.895776846408673,0.00020953522507843146,0.21196483590255516
love channel,2,42,0.09885376703462236,7.895776846408673,0.0002089206802911527,0.21134316532214775
discharge,1,42,0.09885376703462236,7.895776846408673,0.00020810807838689637,0.2105211411053349
energy usage,2,42,0.09885376703462236,7.895776846408673,0.000204430545532309,0.20680096638169554
roof no,2,42,0.09885376703462236,7.895776846408673,0.00020281782474029878,0.20516954570812082
attempt,1,42,0.09885376703462236,7.895776846408673,0.00020268828285867522,0.20503850175753652
cook,1,42,0.09885376703462236,7.895776846408673,0.00020208896949205443,0.2044322392097361
tariffs,1,42,0.09885376703462236,7.895776846408673,0.00020113047024221942,0.20346262593288517
incorrectly,1,42,0.09885376703462236,7.895776846408673,0.00020112252151158,0.20345458503482142
relevant,1,42,0.09885376703462236,7.895776846408673,0.00020018190761485397,0.20250306449600716
somebody,1,42,0.09885376703462236,7.895776846408673,0.00019903046549854644,0.20133827113420816
just wanted,2,42,0.09885376703462236,7.895776846408673,0.00019634092866063933,0.19861754847629962
lot money,2,42,0.09885376703462236,7.895776846408673,0.0001947558125623417,0.19701405257943364
acts,1,42,0.09885376703462236,7.895776846408673,0.0001935682463350504,0.19581271623898303
just thought,2,42,0.09885376703462236,7.895776846408673,0.00019306203813596872,0.1953006384353072
lifetime,1,42,0.09885376703462236,7.895776846408673,0.0001906129527772317,0.19282315534872008
addressed,1,42,0.09885376703462236,7.895776846408673,0.0001888295088501223,0.19101903196464634
lowering,1,42,0.09885376703462236,7.895776846408673,0.00018740386518667967,0.18957685762348714
when needed,2,42,0.09885376703462236,7.895776846408673,0.00018646040079288206,0.18862245353540905
south facing,2,42,0.09885376703462236,7.895776846408673,0.00018426985330159294,0.18640650612439952
producing,1,42,0.09885376703462236,7.895776846408673,0.0001825664456732376,0.18468334707902012
sorts,1,42,0.09885376703462236,7.895776846408673,0.00017920219126169176,0.18128008333655948
capable,1,42,0.09885376703462236,7.895776846408673,0.00017857788667893337,0.18064853979352002
low flow,2,42,0.09885376703462236,7.895776846408673,0.00017756129420524569,0.17962015968805412
perspective,1,42,0.09885376703462236,7.895776846408673,0.00017184282503783141,0.1738353835091034
humid air,2,42,0.09885376703462236,7.895776846408673,0.00016978847374935396,0.1717572115283048
argument,1,42,0.09885376703462236,7.895776846408673,0.00016798619396554787,0.16993403388129125
resulting,1,42,0.09885376703462236,7.895776846408673,0.00016768094998056507,0.16962525051962543
acceptable,1,42,0.09885376703462236,7.895776846408673,0.00016735569289549855,0.1692962220012154
wtf,1,41,0.09650010591475039,7.919307343818867,0.0004364326199974032,0.4522612859958456
what insulation,2,41,0.09650010591475039,7.919307343818867,0.0002884356781349741,0.2988967477297718
foam does,2,41,0.09650010591475039,7.919307343818867,0.00027358314598515467,0.28350553959686015
explain how,2,41,0.09650010591475039,7.919307343818867,0.00025751782588886714,0.26685755776927556
victron,1,41,0.09650010591475039,7.919307343818867,0.00025698527483323684,0.26630569199609105
bleed,1,41,0.09650010591475039,7.919307343818867,0.00025535549231101105,0.26461680004433963
not spray,2,41,0.09650010591475039,7.919307343818867,0.0002540556462109963,0.2632698107455268
how people,2,41,0.09650010591475039,7.919307343818867,0.0002532794207804548,0.26246543294388247
ewi,1,41,0.09650010591475039,7.919307343818867,0.0002512297146933493,0.2603413875164959
weather stripping,2,41,0.09650010591475039,7.919307343818867,0.0002444884261618654,0.2533556039594921
nasty,1,41,0.09650010591475039,7.919307343818867,0.00024291698955948197,0.25172717403448075
buffer tank,2,41,0.09650010591475039,7.919307343818867,0.00024141934008620417,0.2501752073717697
matters,1,41,0.09650010591475039,7.919307343818867,0.00023387609372274945,0.24235838034142576
foaming,1,41,0.09650010591475039,7.919307343818867,0.00023082894308490854,0.23920071475240265
ultra,1,41,0.09650010591475039,7.919307343818867,0.00022968863120758064,0.238019045710158
island,1,41,0.09650010591475039,7.919307343818867,0.00022906458874375732,0.23737237029161015
dont need,2,41,0.09650010591475039,7.919307343818867,0.00022843136417939952,0.23671617975341822
adam,1,41,0.09650010591475039,7.919307343818867,0.00022802002797007502,0.23628992508206284
not mean,2,41,0.09650010591475039,7.919307343818867,0.00022798192050211088,0.23625043552129718
hair,1,41,0.09650010591475039,7.919307343818867,0.00022666387478297866,0.234884586534254
wire connected,2,41,0.09650010591475039,7.919307343818867,0.00022514906132483769,0.23331483337825315
gable end,2,41,0.09650010591475039,7.919307343818867,0.0002211933695297848,0.22921567539541382
temperature sensor,2,41,0.09650010591475039,7.919307343818867,0.0002199370327511204,0.2279137734267525
listen,1,41,0.09650010591475039,7.919307343818867,0.00021942585673660132,0.22738405793092636
public,1,41,0.09650010591475039,7.919307343818867,0.00021942464691056902,0.22738280422656942
exit,1,41,0.09650010591475039,7.919307343818867,0.0002190261374645436,0.22696984152331867
opinions,1,41,0.09650010591475039,7.919307343818867,0.0002188673385777841,0.22680528327205643
provider,1,41,0.09650010591475039,7.919307343818867,0.00021841025148189422,0.22633161840759122
friendly,1,41,0.09650010591475039,7.919307343818867,0.00021775656581116823,0.2256542246736367
caught,1,41,0.09650010591475039,7.919307343818867,0.00021710865477535414,0.2249828150107432
modulate,1,41,0.09650010591475039,7.919307343818867,0.00021695893757551864,0.2248276678236844
power company,2,41,0.09650010591475039,7.919307343818867,0.00021609762796159267,0.22393511998058996
fear,1,41,0.09650010591475039,7.919307343818867,0.000214989409523516,0.22278670835184447
