candidate_topic_count,run_number,run_seed,reference_topic_number,matched_run_topic_number,cosine_similarity,top_20_term_jaccard,reference_dominant_share,run_dominant_share,prevalence_difference,absolute_prevalence_difference,reference_top_10_terms,run_top_10_terms
12,9,20381737,10,12,0.959326260557973,0.48148148148148145,0.03642532337487925,0.0362254815338399,-0.0001998418410393485,0.0001998418410393485,where | did | where did | buy | where buy | did not | where does | how did | link | know where,where | buy | where buy | where did | wire | where does | live | wires | link | know where
12,9,20381737,11,11,0.836996212664234,0.42857142857142855,0.09935678439318615,0.20716263179595923,0.10780584740277308,0.10780584740277308,insulation | wall | barrier | cavity | walls | floor | vapour | vapour barrier | vapor | wall insulation,insulation | roof | wall | air | barrier | walls | floor | moisture | cavity | no
12,9,20381737,12,5,0.2526546049392266,0.08108108108108109,0.10435171877576986,0.08667609118218766,-0.017675627593582197,0.017675627593582197,air | roof | vents | attic | cold | vent | warm | ventilation | ridge | soffit,heating | water | boiler | temperature | hot | room | when | thermostat | hot water | radiator
12,10,20381838,1,10,0.15844131998874023,0.05263157894736842,0.17105294159225315,0.04809448076809802,-0.12295846082415512,0.12295846082415512,not | would | house | like | just | good | when | never | years | more,did | did not | how did | why did | did use | what did | where did | use | did cost | job
12,10,20381838,2,2,0.9989286127034696,0.9047619047619048,0.04349362674645996,0.04249867467750486,-0.000994952068955099,0.000994952068955099,foam | spray | spray foam | cell | use | foam insulation | closed | closed cell | expanding | foam board,foam | spray | spray foam | cell | use | foam insulation | closed | closed cell | expanding | foam board
12,10,20381838,3,3,0.9987359330869741,0.7391304347826086,0.0769267016940367,0.07380573717382341,-0.003120964520213293,0.003120964520213293,what | what would | what happens | happens | what brand | what did | using | know what | what kind | brand,what | what brand | using | brand | what happens | what would | happens | what kind | kind | what cost
12,10,20381838,4,4,0.9876898460446917,0.6666666666666666,0.06820912753575384,0.06270247982564646,-0.005506647710107379,0.005506647710107379,how | how did | did | cost | how does | how long | know | how would | long | know how,how | how does | cost | how did | does | how long | how would | know | long | how cost
12,10,20381838,5,8,0.995649513452235,0.7391304347826086,0.07791626416605801,0.0830829946398068,0.005166730473748785,0.005166730473748785,heat | pump | heat pump | water | heating | gas | boiler | pumps | heat pumps | hot,heat | pump | heat pump | heating | water | gas | boiler | pumps | heat pumps | hot
12,10,20381838,6,6,0.9969085658498589,0.6666666666666666,0.09803736776382442,0.09984096130058315,0.001803593536758727,0.001803593536758727,video | great | great video | thanks | thank | video thanks | hi | thanks video | question | videos,video | great | great video | thanks | thank | video thanks | hi | thanks video | question | videos
12,10,20381838,7,7,0.9548187222812741,0.6666666666666666,0.05315364135428693,0.04238086823349237,-0.010772773120794554,0.010772773120794554,why | not | why not | use | did | why would | why did | did not | not just | not use,why | why not | why would | use | not | not just | why did | just | not use | instead
12,10,20381838,8,5,0.7564056232712983,0.5384615384615384,0.08562071484108098,0.1288802497496613,0.043259534908580324,0.043259534908580324,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost,would | solar | panels | like | battery | cost | power | more | solar panels | use
12,10,20381838,9,9,0.7334342343969152,0.3333333333333333,0.08545578776241076,0.15129292572303704,0.06583713796062628,0.06583713796062628,does | does not | wire | thermostat | not | work | wires | how does | boiler | need,not | does | does not | work | thermostat | wire | just | need | know | when
12,10,20381838,10,12,0.9600821793798957,0.42857142857142855,0.03642532337487925,0.03528302998174,-0.001142293393139246,0.001142293393139246,where | did | where did | buy | where buy | did not | where does | how did | link | know where,where | buy | where buy | where did | wire | where does | link | know where | wires | live
12,10,20381838,11,11,0.9883044651145323,0.6666666666666666,0.09935678439318615,0.12885079813865818,0.02949401374547203,0.02949401374547203,insulation | wall | barrier | cavity | walls | floor | vapour | vapour barrier | vapor | wall insulation,insulation | wall | barrier | cavity | floor | walls | vapour | vapour barrier | between | vapor
12,10,20381838,12,1,0.7521449901686068,0.25,0.10435171877576986,0.1032867997879484,-0.0010649189878214615,0.0010649189878214615,air | roof | vents | attic | cold | vent | warm | ventilation | ridge | soffit,house | air | cold | roof | no | vents | attic | windows | old | when
16,1,20420929,1,1,0.9171342592065852,0.6,0.12027896237306505,0.12216528244094951,0.0018863200678844588,0.0018863200678844588,house | not | just | when | never | years | no | like | good | more,not | would | house | like | just | more | when | good | time | years
16,1,20420929,2,2,0.9993823416621099,0.9047619047619048,0.03854581438635346,0.03914119102314897,0.0005953766367955068,0.0005953766367955068,foam | spray | spray foam | cell | use | foam insulation | closed | closed cell | expanding | foam board,foam | spray | spray foam | cell | foam insulation | use | closed | closed cell | foam board | expanding
16,1,20420929,3,3,0.9994702389889726,0.9047619047619048,0.06611219753551822,0.07027154385344879,0.004159346317930565,0.004159346317930565,what | what happens | happens | know what | what brand | using | what would | what kind | brand | kind,what | what happens | happens | what would | know what | what brand | using | what kind | brand | kind
16,1,20420929,4,4,0.9987532301175596,0.8181818181818182,0.05581603562424899,0.0616716734405372,0.0058556378162882075,0.0058556378162882075,how | cost | how did | how does | how long | know | long | how would | know how | how cost,how | cost | how does | how did | know | how long | how would | long | know how | how know
16,1,20420929,5,5,0.998684613783152,1.0,0.069858398322456,0.06762089886316781,-0.002237499459288181,0.002237499459288181,heat | pump | heat pump | gas | water | pumps | heating | heat pumps | boiler | hot,heat | pump | heat pump | water | gas | pumps | heating | heat pumps | boiler | hot
16,1,20420929,6,6,0.9984884342067378,0.8181818181818182,0.08835379214475886,0.08882605878541557,0.0004722666406567072,0.0004722666406567072,video | great | great video | thanks | thank | video thanks | hi | thanks video | videos | question,video | great | great video | thanks | thank | video thanks | hi | thanks video | videos | informative
16,1,20420929,7,7,0.9980060741008144,0.9047619047619048,0.04132601371250854,0.04170348118042057,0.00037746746791202795,0.00037746746791202795,why | why not | not | use | why would | not just | not use | why did | just | instead,why | why not | not | why would | use | not just | why did | not use | just | would
16,1,20420929,8,8,0.996800863579232,0.8181818181818182,0.08010743821124802,0.07872415621134476,-0.0013832819999032575,0.0013832819999032575,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost
16,1,20420929,9,9,0.9984892093966943,0.9047619047619048,0.05737106236599675,0.0564292866819815,-0.0009417756840152461,0.0009417756840152461,does | does not | not | work | how does | does work | not work | mean | need | what does,does | does not | not | work | how does | does work | not work | mean | what does | matter
16,1,20420929,10,10,0.9982613324535116,0.6,0.04038357326296445,0.039111739412145845,-0.001271833850818603,0.001271833850818603,did | did not | how did | not | why did | did use | what did | where did | use | did cost,did | did not | how did | not | why did | did use | use | what did | where did | did cost
16,1,20420929,11,11,0.9986798330964982,0.8181818181818182,0.024574134721862262,0.024650998409613007,7.686368775074517e-05,7.686368775074517e-05,where | buy | where buy | where did | where does | live | know where | link | located | where live,where | buy | where did | where buy | where does | link | know where | live | located | based
16,1,20420929,12,12,0.9961423240663582,0.8181818181818182,0.09558702259500977,0.10022383224362373,0.00463680964861396,0.00463680964861396,roof | air | vents | attic | cold | vent | warm | ridge | ventilation | soffit,air | roof | vents | cold | attic | vent | warm | ventilation | ridge | soffit
16,1,20420929,13,13,0.998691827024249,0.7391304347826086,0.07716231180642273,0.082405607586735,0.005243295780312268,0.005243295780312268,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | board | brick,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | board | damp
16,1,20420929,14,14,0.9951088828487742,0.7391304347826086,0.043422943712744154,0.0522471579195382,0.008824214206794044,0.008824214206794044,wire | thermostat | wires | boiler | nest | connected | connect | blue | red | need,thermostat | wire | boiler | wires | nest | blue | connected | red | connect | smart
16,1,20420929,15,15,0.9977103940895968,0.7391304347826086,0.03769761798176378,0.03908228780114272,0.0013846698193789447,0.0013846698193789447,barrier | vapour | vapour barrier | vapor | vapor barrier | use | moisture | inside | no vapour | joists,barrier | vapour | vapour barrier | vapor | vapor barrier | use | moisture | inside | joists | between
16,1,20420929,16,16,0.026949326298541788,0.05263157894736842,0.06340268124307895,0.03572480414678683,-0.027677877096292117,0.027677877096292117,would | like | would not | would like | work | recommend | what would | how would | why would | love,never | seen | never seen | never knew | knew | heard | thank | never heard | would never | years
16,2,20421030,1,1,0.913195682783756,0.6,0.12027896237306505,0.08219944630971314,-0.038079516063351915,0.038079516063351915,house | not | just | when | never | years | no | like | good | more,house | never | just | years | when | no | old | heating | windows | new
16,2,20421030,2,2,0.999082979916769,1.0,0.03854581438635346,0.038051481416033456,-0.000494332970320005,0.000494332970320005,foam | spray | spray foam | cell | use | foam insulation | closed | closed cell | expanding | foam board,foam | spray | spray foam | cell | use | closed | foam insulation | closed cell | expanding | expanding foam
16,2,20421030,3,3,0.9995674919889443,0.9047619047619048,0.06611219753551822,0.06326206043470578,-0.0028501371008124443,0.0028501371008124443,what | what happens | happens | know what | what brand | using | what would | what kind | brand | kind,what | what happens | what kind | happens | using | what brand | know what | brand | what would | kind
16,2,20421030,4,4,0.999387601268046,0.8181818181818182,0.05581603562424899,0.05307180302762561,-0.002744232596623382,0.002744232596623382,how | cost | how did | how does | how long | know | long | how would | know how | how cost,how | cost | how does | how did | how long | know | long | how would | know how | how cost
16,2,20421030,5,5,0.9990259941710307,0.8181818181818182,0.069858398322456,0.0655887377039524,-0.00426966061850359,0.00426966061850359,heat | pump | heat pump | gas | water | pumps | heating | heat pumps | boiler | hot,heat | pump | heat pump | gas | water | pumps | heat pumps | heating | boiler | hot
16,2,20421030,6,6,0.9987189457850315,1.0,0.08835379214475886,0.08900276845143429,0.0006489763066754306,0.0006489763066754306,video | great | great video | thanks | thank | video thanks | hi | thanks video | videos | question,video | great | great video | thanks | thank | video thanks | hi | thanks video | videos | informative
16,2,20421030,7,9,0.9506447679308704,0.6666666666666666,0.04132601371250854,0.02803793367497202,-0.01328808003753652,0.01328808003753652,why | why not | not | use | why would | not just | not use | why did | just | instead,why | why not | why would | use | why did | just | not just | not use | why does | tape
16,2,20421030,8,8,0.9955076928943574,1.0,0.08010743821124802,0.07895976909936973,-0.0011476691118782884,0.0011476691118782884,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost,solar | panels | battery | solar panels | power | panel | cost | batteries | inverter | grid
16,2,20421030,9,13,0.936982520945793,0.6,0.05737106236599675,0.047623254992048066,-0.009747807373948682,0.009747807373948682,does | does not | not | work | how does | does work | not work | mean | need | what does,does | does not | work | how does | does work | not work | what does | mean | does cost | why does
16,2,20421030,10,10,0.9892589935519661,0.6666666666666666,0.04038357326296445,0.040171997408258234,-0.0002115758547062141,0.0002115758547062141,did | did not | how did | not | why did | did use | what did | where did | use | did cost,did | did not | how did | did use | why did | what did | where did | use | did cost | job
16,2,20421030,11,12,0.9990818098655371,0.7391304347826086,0.024574134721862262,0.027448901454909583,0.0028747667330473216,0.0028747667330473216,where | buy | where buy | where did | where does | live | know where | link | located | where live,where | buy | where buy | where did | where does | link | live | know where | where live | tool
16,2,20421030,12,11,0.997039918758321,0.7391304347826086,0.09558702259500977,0.0814631560346351,-0.014123866560374676,0.014123866560374676,roof | air | vents | attic | cold | vent | warm | ridge | ventilation | soffit,roof | air | vents | attic | cold | vent | warm | ridge | ventilation | soffit
16,2,20421030,13,15,0.9519394691012827,0.48148148148148145,0.07716231180642273,0.1136537668610473,0.036491455054624575,0.036491455054624575,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | board | brick,insulation | wall | barrier | cavity | walls | floor | vapour | wall insulation | vapor | between
16,2,20421030,14,14,0.9969469872581618,0.6666666666666666,0.043422943712744154,0.04994993226129469,0.006526988548550536,0.006526988548550536,wire | thermostat | wires | boiler | nest | connected | connect | blue | red | need,wire | thermostat | wires | boiler | nest | connected | blue | connect | red | need
16,2,20421030,15,7,0.05101833529922521,0.02564102564102564,0.03769761798176378,0.0692112858573364,0.03151366787557262,0.03151366787557262,barrier | vapour | vapour barrier | vapor | vapor barrier | use | moisture | inside | no vapour | joists,not | know | not know | need | just | does not | did not | sure | want | not need
16,2,20421030,16,16,0.985257660867026,0.8181818181818182,0.06340268124307895,0.0723037050126642,0.00890102376958525,0.00890102376958525,would | like | would not | would like | work | recommend | what would | how would | why would | love,would | like | would not | would like | looks | work | recommend | how would | what would | love
16,3,20421131,1,1,0.9971764927594267,0.9047619047619048,0.12027896237306505,0.11810096012251871,-0.002178002250546346,0.002178002250546346,house | not | just | when | never | years | no | like | good | more,not | house | just | when | like | years | never | good | no | more
16,3,20421131,2,2,0.9992776868439127,0.9047619047619048,0.03854581438635346,0.037609707250986626,-0.0009361071353668343,0.0009361071353668343,foam | spray | spray foam | cell | use | foam insulation | closed | closed cell | expanding | foam board,foam | spray | spray foam | cell | use | closed | closed cell | foam insulation | expanding | foam board
16,3,20421131,3,3,0.9994732712369148,0.9047619047619048,0.06611219753551822,0.06514696353890558,-0.0009652339966126494,0.0009652339966126494,what | what happens | happens | know what | what brand | using | what would | what kind | brand | kind,what | what happens | happens | using | what kind | know what | what would | kind | what cost | what did
16,3,20421131,4,4,0.9994119353012229,0.8181818181818182,0.05581603562424899,0.05369028685869117,-0.0021257487655578222,0.0021257487655578222,how | cost | how did | how does | how long | know | long | how would | know how | how cost,how | cost | how did | how does | how long | know | how would | long | know how | how cost
16,3,20421131,5,5,0.9989302246663061,1.0,0.069858398322456,0.06844554397125523,-0.001412854351200768,0.001412854351200768,heat | pump | heat pump | gas | water | pumps | heating | heat pumps | boiler | hot,heat | pump | heat pump | water | gas | heating | pumps | heat pumps | boiler | hot
16,3,20421131,6,6,0.9992725467104402,0.8181818181818182,0.08835379214475886,0.08231725275372563,-0.006036539391033227,0.006036539391033227,video | great | great video | thanks | thank | video thanks | hi | thanks video | videos | question,video | great | great video | thanks | thank | video thanks | thanks video | hi | videos | informative
16,3,20421131,7,7,0.9990220154353157,0.9047619047619048,0.04132601371250854,0.03878777169111151,-0.002538242021397033,0.002538242021397033,why | why not | not | use | why would | not just | not use | why did | just | instead,why | why not | not | why would | use | not just | why did | just | not use | instead
16,3,20421131,8,8,0.9982627089815268,0.9047619047619048,0.08010743821124802,0.07707486599516994,-0.0030325722160780832,0.0030325722160780832,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost,solar | panels | battery | solar panels | power | panel | inverter | batteries | cost | grid
16,3,20421131,9,9,0.9987513344201662,0.9047619047619048,0.05737106236599675,0.051157448312422686,-0.006213614053574061,0.006213614053574061,does | does not | not | work | how does | does work | not work | mean | need | what does,does | does not | not | work | how does | not work | does work | mean | what does | matter
16,3,20421131,10,11,0.9990907674709503,0.9047619047619048,0.04038357326296445,0.05209989986452259,0.011716326601558143,0.011716326601558143,did | did not | how did | not | why did | did use | what did | where did | use | did cost,did | did not | how did | not | why did | did use | where did | what did | use | did cost
16,3,20421131,11,10,0.999173823708256,0.9047619047619048,0.024574134721862262,0.029304352948106262,0.0047302182262440005,0.0047302182262440005,where | buy | where buy | where did | where does | live | know where | link | located | where live,where | buy | where buy | where did | where does | know where | live | link | where live | located
16,3,20421131,12,12,0.9972367692685226,0.8181818181818182,0.09558702259500977,0.09689580020027096,0.0013087776052611855,0.0013087776052611855,roof | air | vents | attic | cold | vent | warm | ridge | ventilation | soffit,air | roof | vents | attic | cold | vent | warm | ridge | ventilation | soffit
16,3,20421131,13,13,0.9977588943939124,0.9047619047619048,0.07716231180642273,0.08004947870648524,0.002887166900062507,0.002887166900062507,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | board | brick,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | board | brick
16,3,20421131,14,14,0.9976276729833801,0.7391304347826086,0.043422943712744154,0.045856158331860755,0.0024332146191166013,0.0024332146191166013,wire | thermostat | wires | boiler | nest | connected | connect | blue | red | need,thermostat | wire | wires | boiler | nest | need | red | connect | connected | blue
16,3,20421131,15,15,0.9985815010144314,0.9047619047619048,0.03769761798176378,0.03684396536490546,-0.0008536526168583178,0.0008536526168583178,barrier | vapour | vapour barrier | vapor | vapor barrier | use | moisture | inside | no vapour | joists,barrier | vapour | vapour barrier | vapor | vapor barrier | use | moisture | no vapour | inside | osb
16,3,20421131,16,16,0.9967681341706488,0.9047619047619048,0.06340268124307895,0.06661954408906168,0.003216862845982729,0.003216862845982729,would | like | would not | would like | work | recommend | what would | how would | why would | love,would | like | would not | how would | would like | recommend | why would | what would | work | would recommend
16,4,20421232,1,5,0.9123439440649903,0.6,0.12027896237306505,0.1985038581610414,0.07822489578797635,0.07822489578797635,house | not | just | when | never | years | no | like | good | more,not | would | house | like | just | more | when | good | years | time
16,4,20421232,2,2,0.9993605287030638,1.0,0.03854581438635346,0.03705012664192731,-0.0014956877444261482,0.0014956877444261482,foam | spray | spray foam | cell | use | foam insulation | closed | closed cell | expanding | foam board,foam | spray | spray foam | cell | foam insulation | use | closed | closed cell | expanding | foam board
16,4,20421232,3,3,0.999444842869347,0.9047619047619048,0.06611219753551822,0.06673735053307416,0.0006251529975559306,0.0006251529975559306,what | what happens | happens | know what | what brand | using | what would | what kind | brand | kind,what | what would | what happens | happens | using | know what | what kind | what did | what size | kind
16,4,20421232,4,4,0.9988887803888923,0.8181818181818182,0.05581603562424899,0.05542793190787536,-0.0003881037163736348,0.0003881037163736348,how | cost | how did | how does | how long | know | long | how would | know how | how cost,how | cost | how did | how does | how long | how would | know | long | know how | how know
16,4,20421232,5,8,0.9987224759404297,1.0,0.069858398322456,0.06402780232078695,-0.005830596001669047,0.005830596001669047,heat | pump | heat pump | gas | water | pumps | heating | heat pumps | boiler | hot,heat | pump | heat pump | gas | water | heating | pumps | heat pumps | boiler | hot
16,4,20421232,6,6,0.9988381715785524,0.8181818181818182,0.08835379214475886,0.08779525240030629,-0.0005585397444525658,0.0005585397444525658,video | great | great video | thanks | thank | video thanks | hi | thanks video | videos | question,video | great | great video | thanks | thank | video thanks | hi | thanks video | videos | question
16,4,20421232,7,7,0.9980599878003307,0.8181818181818182,0.04132601371250854,0.03640219119985863,-0.00492382251264991,0.00492382251264991,why | why not | not | use | why would | not just | not use | why did | just | instead,why | why not | not | why would | use | not just | not use | why did | just | instead
16,4,20421232,8,1,0.9980041788211588,0.8181818181818182,0.08010743821124802,0.04011309418625199,-0.039994344024996034,0.039994344024996034,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost
16,4,20421232,9,9,0.9962207174291517,0.8181818181818182,0.05737106236599675,0.05348412558166932,-0.00388693678432743,0.00388693678432743,does | does not | not | work | how does | does work | not work | mean | need | what does,does | does not | not | work | how does | does work | not work | mean | what does | need
16,4,20421232,10,10,0.9985452872136918,0.6666666666666666,0.04038357326296445,0.04037815868528009,-5.414577684360877e-06,5.414577684360877e-06,did | did not | how did | not | why did | did use | what did | where did | use | did cost,did | did not | how did | not | why did | did use | what did | where did | use | did cost
16,4,20421232,11,11,0.9990925649199274,0.7391304347826086,0.024574134721862262,0.028391353007009484,0.0038172182851472225,0.0038172182851472225,where | buy | where buy | where did | where does | live | know where | link | located | where live,where | buy | where buy | where did | where does | know where | live | located | based | door
16,4,20421232,12,12,0.9960408520937205,0.8181818181818182,0.09558702259500977,0.09227189727278082,-0.003315125322228954,0.003315125322228954,roof | air | vents | attic | cold | vent | warm | ridge | ventilation | soffit,air | roof | vents | cold | attic | vent | warm | ventilation | ridge | soffit
16,4,20421232,13,13,0.998570204869278,0.7391304347826086,0.07716231180642273,0.07598515638805442,-0.0011771554183683114,0.0011771554183683114,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | board | brick,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | board | damp
16,4,20421232,14,14,0.996209244508598,0.8181818181818182,0.043422943712744154,0.0510396418684102,0.007616698155666048,0.007616698155666048,wire | thermostat | wires | boiler | nest | connected | connect | blue | red | need,thermostat | wire | wires | boiler | nest | connected | red | connect | blue | white
16,4,20421232,15,15,0.9972629984697563,0.7391304347826086,0.03769761798176378,0.035665900924780586,-0.0020317170569831913,0.0020317170569831913,barrier | vapour | vapour barrier | vapor | vapor barrier | use | moisture | inside | no vapour | joists,barrier | vapour | vapour barrier | vapor | vapor barrier | use | moisture | inside | joists | drywall
16,4,20421232,16,16,0.021970191767932266,0.02564102564102564,0.06340268124307895,0.036726158920892975,-0.026676522322185973,0.026676522322185973,would | like | would not | would like | work | recommend | what would | how would | why would | love,never | seen | never seen | never knew | knew | years | thank | heard | never heard | would never
16,5,20421333,1,1,0.9256618473782662,0.6666666666666666,0.12027896237306505,0.11762973434646876,-0.002649228026596298,0.002649228026596298,house | not | just | when | never | years | no | like | good | more,not | just | house | like | never | good | years | did | when | no
16,5,20421333,2,2,0.9992985813640528,0.9047619047619048,0.03854581438635346,0.040171997408258234,0.001626183021904773,0.001626183021904773,foam | spray | spray foam | cell | use | foam insulation | closed | closed cell | expanding | foam board,foam | spray | spray foam | cell | use | foam insulation | foam board | closed | board | closed cell
16,5,20421333,3,3,0.9991269908364097,0.8181818181818182,0.06611219753551822,0.07139070507156742,0.005278507536049193,0.005278507536049193,what | what happens | happens | know what | what brand | using | what would | what kind | brand | kind,what | what kind | what happens | happens | what brand | using | kind | brand | know what | what would
16,5,20421333,4,4,0.9913064779471427,0.7391304347826086,0.05581603562424899,0.060552512222418566,0.004736476598169573,0.004736476598169573,how | cost | how did | how does | how long | know | long | how would | know how | how cost,how | how did | did | cost | how long | how does | know | long | how would | how cost
16,5,20421333,5,5,0.9416953566723937,0.42857142857142855,0.069858398322456,0.05180538375449137,-0.018053014567964626,0.018053014567964626,heat | pump | heat pump | gas | water | pumps | heating | heat pumps | boiler | hot,heat | pump | heat pump | pumps | heat pumps | gas | furnace | electric | loss | heat loss
16,5,20421333,6,6,0.9991381105318198,0.9047619047619048,0.08835379214475886,0.09483418743005242,0.0064803952852935665,0.0064803952852935665,video | great | great video | thanks | thank | video thanks | hi | thanks video | videos | question,video | great | great video | thanks | thank | video thanks | hi | thanks video | videos | question
16,5,20421333,7,7,0.9937524649777612,0.8181818181818182,0.04132601371250854,0.043028803675561056,0.001702789963052516,0.001702789963052516,why | why not | not | use | why would | not just | not use | why did | just | instead,why | why not | not | use | why would | why did | not use | not just | did | did not
16,5,20421333,8,8,0.9977948840790242,1.0,0.08010743821124802,0.07901867232137598,-0.0010887658898720426,0.0010887658898720426,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost
16,5,20421333,9,13,0.9936060969953926,0.8181818181818182,0.05737106236599675,0.04765270660305119,-0.009718355762945559,0.009718355762945559,does | does not | not | work | how does | does work | not work | mean | need | what does,does | does not | work | not | how does | does work | not work | need | mean | what does
16,5,20421333,10,9,0.017334540616638115,0.0,0.04038357326296445,0.0690640278023208,0.028680454539356345,0.028680454539356345,did | did not | how did | not | why did | did use | what did | where did | use | did cost,water | heating | boiler | hot | temperature | hot water | room | radiators | radiator | set
16,5,20421333,11,10,0.9800632189804035,0.6,0.024574134721862262,0.0331330623785121,0.00855892765664984,0.00855892765664984,where | buy | where buy | where did | where does | live | know where | link | located | where live,where | did | buy | where did | where buy | where does | link | know where | did not | live
16,5,20421333,12,11,0.9946444322344253,0.8181818181818182,0.09558702259500977,0.060199092890381105,-0.035387929704628666,0.035387929704628666,roof | air | vents | attic | cold | vent | warm | ridge | ventilation | soffit,air | roof | vents | attic | cold | vent | warm | ventilation | ridge | gap
16,5,20421333,13,12,0.9971901061572214,0.8181818181818182,0.07716231180642273,0.09963480002356129,0.022472488217138556,0.022472488217138556,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | board | brick,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | damp | board
16,5,20421333,14,14,0.9792722743798049,0.8181818181818182,0.043422943712744154,0.03578370736879307,-0.0076392363439510835,0.0076392363439510835,wire | thermostat | wires | boiler | nest | connected | connect | blue | red | need,wire | thermostat | wires | nest | blue | red | connected | connect | white | furnace
16,5,20421333,15,15,0.9981314555562064,0.8181818181818182,0.03769761798176378,0.03428167520763386,-0.003415942774129918,0.003415942774129918,barrier | vapour | vapour barrier | vapor | vapor barrier | use | moisture | inside | no vapour | joists,barrier | vapour | vapour barrier | vapor | vapor barrier | moisture | use | no vapour | joists | inside
16,5,20421333,16,16,0.9949929652086021,0.9047619047619048,0.06340268124307895,0.06181893149555281,-0.0015837497475261406,0.0015837497475261406,would | like | would not | would like | work | recommend | what would | how would | why would | love,would | would not | like | recommend | work | would like | how would | what would | would recommend | why would
16,6,20421434,1,14,0.9229194299191635,0.7391304347826086,0.12027896237306505,0.16501737645049183,0.04473841407742678,0.04473841407742678,house | not | just | when | never | years | no | like | good | more,house | never | just | no | years | when | old | heating | windows | time
16,6,20421434,2,2,0.999402613097074,1.0,0.03854581438635346,0.0390528361901396,0.0005070218037861382,0.0005070218037861382,foam | spray | spray foam | cell | use | foam insulation | closed | closed cell | expanding | foam board,foam | spray | spray foam | cell | use | closed | closed cell | foam insulation | foam board | board
16,6,20421434,3,3,0.9992036591765959,0.8181818181818182,0.06611219753551822,0.06871060847028332,0.002598410934765094,0.002598410934765094,what | what happens | happens | know what | what brand | using | what would | what kind | brand | kind,what | what happens | happens | what kind | what did | know what | using | what would | what brand | kind
16,6,20421434,4,4,0.9960432325649958,0.8181818181818182,0.05581603562424899,0.05746009306709077,0.0016440574428417745,0.0016440574428417745,how | cost | how did | how does | how long | know | long | how would | know how | how cost,how | how did | cost | did | how long | how does | know | long | how would | know how
16,6,20421434,5,5,0.9986938349773747,1.0,0.069858398322456,0.06111209283147788,-0.008746305490978115,0.008746305490978115,heat | pump | heat pump | gas | water | pumps | heating | heat pumps | boiler | hot,heat | pump | heat pump | water | gas | heating | pumps | heat pumps | boiler | hot
16,6,20421434,6,7,0.9986626721691804,1.0,0.08835379214475886,0.08340696236084114,-0.004946829783917722,0.004946829783917722,video | great | great video | thanks | thank | video thanks | hi | thanks video | videos | question,video | great | great video | thanks | thank | hi | video thanks | thanks video | videos | question
16,6,20421434,7,6,0.9533593854275327,0.6666666666666666,0.04132601371250854,0.03775696530600224,-0.003569048406506299,0.003569048406506299,why | why not | not | use | why would | not just | not use | why did | just | instead,why | why not | why would | use | why did | not just | just | not use | why does | why use
16,6,20421434,8,11,0.9941344200368727,1.0,0.08010743821124802,0.05801967367615009,-0.022087764535097934,0.022087764535097934,solar | panels | battery | solar panels | power | panel | inverter | batteries | grid | cost,solar | panels | battery | power | solar panels | panel | cost | batteries | inverter | grid
16,6,20421434,9,9,0.9477961654604347,0.6666666666666666,0.05737106236599675,0.04694586793897626,-0.010425194427020487,0.010425194427020487,does | does not | not | work | how does | does work | not work | mean | need | what does,does | does not | work | how does | does work | not work | what does | mean | matter | does cost
16,6,20421434,10,1,0.45606053297657984,0.21212121212121213,0.04038357326296445,0.03819873947104906,-0.0021848337919153846,0.0021848337919153846,did | did not | how did | not | why did | did use | what did | where did | use | did cost,not | did | did not | know | use | not know | just | not use | sure | not need
16,6,20421434,11,10,0.9899065740781592,0.7391304347826086,0.024574134721862262,0.0305707722212405,0.005996637499378239,0.005996637499378239,where | buy | where buy | where did | where does | live | know where | link | located | where live,where | buy | where did | did | where buy | where does | live | located | link | know where
16,6,20421434,12,12,0.9979535681439367,1.0,0.09558702259500977,0.08337751074983801,-0.012209511845171758,0.012209511845171758,roof | air | vents | attic | cold | vent | warm | ridge | ventilation | soffit,air | roof | vents | attic | cold | vent | warm | ridge | ventilation | gap
16,6,20421434,13,8,0.9979287420055635,0.8181818181818182,0.07716231180642273,0.07006538257642693,-0.007096929229995802,0.007096929229995802,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | board | brick,insulation | wall | cavity | walls | floor | wall insulation | cavity wall | between | board | loft
