feature,ngram_size,document_frequency,document_frequency_percent,idf,mean_tfidf_all_comments,mean_tfidf_when_present
when needed,2,42,0.09895624720212992,7.894740723299918,0.0001885797751750483,0.19056884280368036
south facing,2,42,0.09895624720212992,7.894740723299918,0.0001859453986867519,0.1879066799157574
producing,1,42,0.09895624720212992,7.894740723299918,0.00018490222106848245,0.18685249925737143
sorts,1,42,0.09895624720212992,7.894740723299918,0.00018297766078988095,0.18490763945011707
capable,1,42,0.09895624720212992,7.894740723299918,0.000180486633009858,0.1823903372580334
low flow,2,42,0.09895624720212992,7.894740723299918,0.00017826889373391314,0.18014920611305893
perspective,1,42,0.09895624720212992,7.894740723299918,0.0001733187556662237,0.17514685587479842
water air,2,42,0.09895624720212992,7.894740723299918,0.00017204776935957322,0.17386246368877062
humid air,2,42,0.09895624720212992,7.894740723299918,0.00017094173371284355,0.17274476199938618
resulting,1,42,0.09895624720212992,7.894740723299918,0.00016885040169326934,0.17063137140636742
acceptable,1,42,0.09895624720212992,7.894740723299918,0.00016873632220669547,0.170516088652828
argument,1,42,0.09895624720212992,7.894740723299918,0.00016855820987147653,0.17033609765654947
wtf,1,41,0.09660014607826968,7.918271220710112,0.0004369206153927354,0.4522980897344846
what insulation,2,41,0.09660014607826968,7.918271220710112,0.0002915711060820622,0.30183298671807235
foam does,2,41,0.09660014607826968,7.918271220710112,0.0002742265730729208,0.28387801075448726
ewi,1,41,0.09660014607826968,7.918271220710112,0.00026327278208351096,0.272538699755377
victron,1,41,0.09660014607826968,7.918271220710112,0.00025887919441289485,0.2679904792308902
how people,2,41,0.09660014607826968,7.918271220710112,0.00025818276340119423,0.2672695372448021
bleed,1,41,0.09660014607826968,7.918271220710112,0.00025721962069954877,0.2662724966183158
not spray,2,41,0.09660014607826968,7.918271220710112,0.0002556392614779077,0.26463651646114233
weather stripping,2,41,0.09660014607826968,7.918271220710112,0.0002495604146607126,0.25834372388889326
did job,2,41,0.09660014607826968,7.918271220710112,0.0002490638677435411,0.2578297009424174
buffer tank,2,41,0.09660014607826968,7.918271220710112,0.0002477242740414304,0.2564429600765959
nasty,1,41,0.09660014607826968,7.918271220710112,0.00024481293057334447,0.25342915152010875
matters,1,41,0.09660014607826968,7.918271220710112,0.00023621032276963647,0.24452377388565075
adam,1,41,0.09660014607826968,7.918271220710112,0.000233595918057964,0.24181735488132114
ultra,1,41,0.09660014607826968,7.918271220710112,0.00023207375472677761,0.24024161882606396
foaming,1,41,0.09660014607826968,7.918271220710112,0.00023205517617218678,0.24022238639697863
hair,1,41,0.09660014607826968,7.918271220710112,0.00023084556206758578,0.23897019977645229
island,1,41,0.09660014607826968,7.918271220710112,0.0002306438627915881,0.2387614016698384
dont need,2,41,0.09660014607826968,7.918271220710112,0.00023012223940600362,0.23822141968558566
not mean,2,41,0.09660014607826968,7.918271220710112,0.00023008791263693181,0.23818588478169017
wire connected,2,41,0.09660014607826968,7.918271220710112,0.00022955908674599727,0.23763844679903323
public,1,41,0.09660014607826968,7.918271220710112,0.00022396250474998898,0.2318448924171654
temperature sensor,2,41,0.09660014607826968,7.918271220710112,0.00022349609534773373,0.2313620676791186
opinions,1,41,0.09660014607826968,7.918271220710112,0.00022276268690419186,0.2306028468359662
listen,1,41,0.09660014607826968,7.918271220710112,0.00022249147810251212,0.23032209280743712
exit,1,41,0.09660014607826968,7.918271220710112,0.00022242491221896335,0.23025318412949905
gable end,2,41,0.09660014607826968,7.918271220710112,0.0002218712304844043,0.22968001549877004
provider,1,41,0.09660014607826968,7.918271220710112,0.00022067033589402927,0.2284368552768362
friendly,1,41,0.09660014607826968,7.918271220710112,0.0002198709736954228,0.22760935942816657
fear,1,41,0.09660014607826968,7.918271220710112,0.00021953840377906086,0.227265084673041
caught,1,41,0.09660014607826968,7.918271220710112,0.0002195189020421484,0.22724489657011962
conservatory,1,41,0.09660014607826968,7.918271220710112,0.0002193471574469289,0.2270671074029269
modulate,1,41,0.09660014607826968,7.918271220710112,0.00021852168700230287,0.22621258442533515
solar array,2,41,0.09660014607826968,7.918271220710112,0.0002178947804598212,0.2255636138306388
power company,2,41,0.09660014607826968,7.918271220710112,0.0002176056761631595,0.22526433447299948
electric bills,2,41,0.09660014607826968,7.918271220710112,0.00021510584767405144,0.22267652421536013
highly recommend,2,41,0.09660014607826968,7.918271220710112,0.00021509110483599437,0.22266126250131973
want heat,2,41,0.09660014607826968,7.918271220710112,0.00021301955211832103,0.2205168012331195
right way,2,41,0.09660014607826968,7.918271220710112,0.00021267436049080655,0.22015946054417812
pretty sure,2,41,0.09660014607826968,7.918271220710112,0.00021247750230743355,0.21995567391303422
static,1,41,0.09660014607826968,7.918271220710112,0.00021168034743841078,0.21913046308118217
search,1,41,0.09660014607826968,7.918271220710112,0.00021028918114538293,0.2176903345208168
pour,1,41,0.09660014607826968,7.918271220710112,0.00020954953131111257,0.21692465262042807
gable vent,2,41,0.09660014607826968,7.918271220710112,0.0002088439747266409,0.21619426388592244
shade,1,41,0.09660014607826968,7.918271220710112,0.00020866182875824127,0.21600570726795207
analysis,1,41,0.09660014607826968,7.918271220710112,0.00020818785441412298,0.21551505133899077
tough,1,41,0.09660014607826968,7.918271220710112,0.00020773650318134008,0.21504781474452722
redo,1,41,0.09660014607826968,7.918271220710112,0.00020665284653169203,0.21392601866694158
solar batteries,2,41,0.09660014607826968,7.918271220710112,0.00020567185416260996,0.21291050015179644
charge battery,2,41,0.09660014607826968,7.918271220710112,0.00020430629611471106,0.2114968811218703
best option,2,41,0.09660014607826968,7.918271220710112,0.00020398276407243432,0.2111619623299105
gas electric,2,41,0.09660014607826968,7.918271220710112,0.00020327078096999627,0.21042492089535492
rotted,1,41,0.09660014607826968,7.918271220710112,0.00020321584456992338,0.21036805100198191
combine,1,41,0.09660014607826968,7.918271220710112,0.00020305121886782945,0.21019763127822647
when got,2,41,0.09660014607826968,7.918271220710112,0.0002008995487498719,0.20797023286806862
insulation air,2,41,0.09660014607826968,7.918271220710112,0.0002008443068426858,0.20791304671522226
would prefer,2,41,0.09660014607826968,7.918271220710112,0.00019865477209463246,0.20564645102469478
occasionally,1,41,0.09660014607826968,7.918271220710112,0.00019759915461699793,0.20455368096120105
occurs,1,41,0.09660014607826968,7.918271220710112,0.00019559549715992346,0.20247950453557637
using heat,2,41,0.09660014607826968,7.918271220710112,0.00019455963208999405,0.2014071820681858
would save,2,41,0.09660014607826968,7.918271220710112,0.00019285046916783829,0.19963786494855024
energy savings,2,41,0.09660014607826968,7.918271220710112,0.00019277900660232854,0.19956388724933244
house does,2,41,0.09660014607826968,7.918271220710112,0.00019159478802099965,0.19833798995061677
im not,2,41,0.09660014607826968,7.918271220710112,0.0001907862472832773,0.19750099252302775
old buildings,2,41,0.09660014607826968,7.918271220710112,0.00019028487295576896,0.19698197226491956
energy costs,2,41,0.09660014607826968,7.918271220710112,0.00018943738787315746,0.1961046598414737
focus,1,41,0.09660014607826968,7.918271220710112,0.00018836423985621665,0.19499374224920496
converting,1,41,0.09660014607826968,7.918271220710112,0.00018785046275187603,0.19446188269702133
moisture issues,2,41,0.09660014607826968,7.918271220710112,0.00018720545763163335,0.19379417654291253
would run,2,41,0.09660014607826968,7.918271220710112,0.0001860944722121712,0.1926440898561264
stone house,2,41,0.09660014607826968,7.918271220710112,0.0001859860556636944,0.19253185757400443
not efficient,2,41,0.09660014607826968,7.918271220710112,0.0001854230488402043,0.19194903565670224
designing,1,41,0.09660014607826968,7.918271220710112,0.00018538395819687366,0.1919085692134124
remaining,1,41,0.09660014607826968,7.918271220710112,0.0001846105175397059,0.1911079072179936
just heat,2,41,0.09660014607826968,7.918271220710112,0.0001824546089838777,0.18887612119762737
not would,2,41,0.09660014607826968,7.918271220710112,0.00018226972944119027,0.18868473479688877
stated,1,41,0.09660014607826968,7.918271220710112,0.00018044765089328854,0.1867985279722889
just over,2,41,0.09660014607826968,7.918271220710112,0.00017902093857215636,0.1853216023370252
october,1,41,0.09660014607826968,7.918271220710112,0.00017628646875446298,0.18249089252062614
soaking,1,41,0.09660014607826968,7.918271220710112,0.00017430830531727407,0.18044310738002595
adjacent,1,41,0.09660014607826968,7.918271220710112,0.0001732184879533391,0.17931493376106272
vary,1,41,0.09660014607826968,7.918271220710112,0.00017301753405867673,0.17910690726957113
necessarily,1,41,0.09660014607826968,7.918271220710112,0.00017222134558614332,0.17828269684665077
reaching,1,41,0.09660014607826968,7.918271220710112,0.00016231668250629624,0.1680294379418227
carefully,1,41,0.09660014607826968,7.918271220710112,0.00016138178077900012,0.16706163223422202
occupants,1,41,0.09660014607826968,7.918271220710112,0.00014419242737497698,0.14926729744088166
brackets,1,40,0.09424404495440944,7.942368772289173,0.000273687360980451,0.290402816552332
woman,1,40,0.09424404495440944,7.942368772289173,0.0002703805609082148,0.28689405366568405
years never,2,40,0.09424404495440944,7.942368772289173,0.00026655192200859693,0.28283158064527203
not trust,2,40,0.09424404495440944,7.942368772289173,0.00026480464267934756,0.28097758623098873
breakdown,1,40,0.09424404495440944,7.942368772289173,0.0002635078616444948,0.27960160429443237
most expensive,2,40,0.09424404495440944,7.942368772289173,0.0002632510004837587,0.27932905533830427
hinges,1,40,0.09424404495440944,7.942368772289173,0.00026006331534402487,0.2759466823286612
buildup,1,40,0.09424404495440944,7.942368772289173,0.000257466351148925,0.2731911085453456
why need,2,40,0.09424404495440944,7.942368772289173,0.00025450412386552766,0.27004796323061475
samsung,1,40,0.09424404495440944,7.942368772289173,0.0002526616822213276,0.26809299446299517
laminate,1,40,0.09424404495440944,7.942368772289173,0.0002520615897295512,0.26745625132228357
email,1,40,0.09424404495440944,7.942368772289173,0.00024753673686641605,0.26265504307053245
drill holes,2,40,0.09424404495440944,7.942368772289173,0.0002473817800703002,0.2624906222880938
yt,1,40,0.09424404495440944,7.942368772289173,0.0002451480345179535,0.26012045072613754
like what,2,40,0.09424404495440944,7.942368772289173,0.00024097005882281456,0.25568730516541793
solve problem,2,40,0.09424404495440944,7.942368772289173,0.00023898164679577163,0.2535774508738234
dry clothes,2,40,0.09424404495440944,7.942368772289173,0.00023856135498303505,0.2531314897386239
scratch,1,40,0.09424404495440944,7.942368772289173,0.00023684534830226123,0.25131067794982187
fully open,2,40,0.09424404495440944,7.942368772289173,0.00023603195639135697,0.2504476081279591
models,1,40,0.09424404495440944,7.942368772289173,0.00023534815427220582,0.2497220427943808
cabin,1,40,0.09424404495440944,7.942368772289173,0.00023433641589969018,0.24864851250076375
condensation mould,2,40,0.09424404495440944,7.942368772289173,0.0002343225003451249,0.2486337470537034
think could,2,40,0.09424404495440944,7.942368772289173,0.00023380801629259185,0.2480878408876619
how works,2,40,0.09424404495440944,7.942368772289173,0.00023016984202338416,0.24422746512496235
how could,2,40,0.09424404495440944,7.942368772289173,0.00022919805091656294,0.24319632187629203
junction,1,40,0.09424404495440944,7.942368772289173,0.0002266040785892561,0.24044392268909492
add insulation,2,40,0.09424404495440944,7.942368772289173,0.00022557137532041896,0.23934814706811353
dial,1,40,0.09424404495440944,7.942368772289173,0.0002245647370877966,0.23828002840543377
industrial,1,40,0.09424404495440944,7.942368772289173,0.00022015512160043088,0.23360109565217718
ny,1,40,0.09424404495440944,7.942368772289173,0.00021927040363573422,0.23266234353778667
rotten,1,40,0.09424404495440944,7.942368772289173,0.00021808301851442127,0.23140243887018955
between wall,2,40,0.09424404495440944,7.942368772289173,0.00021662044854852286,0.2298505424436239
temporary,1,40,0.09424404495440944,7.942368772289173,0.00021472980968041946,0.22784443280665106
count,1,40,0.09424404495440944,7.942368772289173,0.000214716562334345,0.22783037637891512
measuring,1,40,0.09424404495440944,7.942368772289173,0.0002128134884399935,0.22581107224646613
chinese,1,40,0.09424404495440944,7.942368772289173,0.00021173137711530504,0.2246628709726223
better use,2,40,0.09424404495440944,7.942368772289173,0.00021068219975029217,0.22354961510004126
not bother,2,40,0.09424404495440944,7.942368772289173,0.00020974967221133663,0.222560133441644
would heat,2,40,0.09424404495440944,7.942368772289173,0.00020966659331807176,0.222471980504973
disconnected,1,40,0.09424404495440944,7.942368772289173,0.00020855458501174357,0.2212920562913358
young,1,40,0.09424404495440944,7.942368772289173,0.00020835989388458533,0.2210854744035864
tar paper,2,40,0.09424404495440944,7.942368772289173,0.0002053196886066292,0.21785958858827909
insight,1,40,0.09424404495440944,7.942368772289173,0.00020488647220335987,0.21739991349318005
insulation loft,2,40,0.09424404495440944,7.942368772289173,0.0002024912124088409,0.21485836320671087
vapor retarder,2,40,0.09424404495440944,7.942368772289173,0.00020202823039644168,0.21436710456790437
knock,1,40,0.09424404495440944,7.942368772289173,0.00020084953724430665,0.2131164227315027
make house,2,40,0.09424404495440944,7.942368772289173,0.00020080520676309124,0.21306938476614704
gaps between,2,40,0.09424404495440944,7.942368772289173,0.00019898559750030406,0.21113864286763512
drier,1,40,0.09424404495440944,7.942368772289173,0.00019877769252304132,0.21091804009388607
hired,1,40,0.09424404495440944,7.942368772289173,0.00019827794430440384,0.2103877697527953
like use,2,40,0.09424404495440944,7.942368772289173,0.0001957853802458955,0.20774297234441358
not water,2,40,0.09424404495440944,7.942368772289173,0.00019570803192490362,0.2076608999747171
wall mounted,2,40,0.09424404495440944,7.942368772289173,0.00019552594415954237,0.20746769119908642
water coming,2,40,0.09424404495440944,7.942368772289173,0.00019395547009916573,0.20580130043547226
poured,1,40,0.09424404495440944,7.942368772289173,0.00019239608814879637,0.2041466792324841
december,1,40,0.09424404495440944,7.942368772289173,0.00019189192841087433,0.20361172793856847
asphalt,1,40,0.09424404495440944,7.942368772289173,0.00019166852686794173,0.20337468214640125
personally would,2,40,0.09424404495440944,7.942368772289173,0.0001907694953114952,0.20242074223764478
courses,1,40,0.09424404495440944,7.942368772289173,0.00018749477105858633,0.1989460142009895
farmhouse,1,40,0.09424404495440944,7.942368772289173,0.00018709338505487117,0.19852011354709745
designs,1,40,0.09424404495440944,7.942368772289173,0.00018674101309195716,0.19814622046654845
temperature difference,2,40,0.09424404495440944,7.942368772289173,0.0001866715504554195,0.19807251539948423
tall,1,40,0.09424404495440944,7.942368772289173,0.00018601579830902285,0.1973767131907464
feedback,1,40,0.09424404495440944,7.942368772289173,0.00018545429982603422,0.19678092118790927
daylight,1,40,0.09424404495440944,7.942368772289173,0.00018536142736266944,0.19668237653884446
turn heat,2,40,0.09424404495440944,7.942368772289173,0.00018513681983856224,0.19644405111020244
begin,1,40,0.09424404495440944,7.942368772289173,0.0001837376749219083,0.19495945341776386
response,1,40,0.09424404495440944,7.942368772289173,0.00018338543250465914,0.1945856977948812
yard,1,40,0.09424404495440944,7.942368772289173,0.00018273051287079605,0.19389077894437992
fossil,1,40,0.09424404495440944,7.942368772289173,0.00018184001115256846,0.19294588983371158
cheap rate,2,40,0.09424404495440944,7.942368772289173,0.0001808329532175297,0.19187732583529032
want make,2,40,0.09424404495440944,7.942368772289173,0.00018069222466402508,0.1917280022853804
when gets,2,40,0.09424404495440944,7.942368772289173,0.00017812216402151597,0.18900097518913006
gas heating,2,40,0.09424404495440944,7.942368772289173,0.00017611394239640076,0.18687010142826094
intelligent,1,40,0.09424404495440944,7.942368772289173,0.00017520996268880978,0.18591091116002884
floor ceiling,2,40,0.09424404495440944,7.942368772289173,0.00017442032256582876,0.18507304376653674
drains,1,40,0.09424404495440944,7.942368772289173,0.00017324248227491954,0.18382326687986025
gas boilers,2,40,0.09424404495440944,7.942368772289173,0.00017298056558527535,0.18354535362839602
passing,1,40,0.09424404495440944,7.942368772289173,0.00017235159746108042,0.1828779712760159
unlikely,1,40,0.09424404495440944,7.942368772289173,0.00017083709135510752,0.1812709667096207
outside temp,2,40,0.09424404495440944,7.942368772289173,0.00017036531258255214,0.18077037404853152
consistent,1,40,0.09424404495440944,7.942368772289173,0.00016989037001515178,0.18026642436382717
maybe not,2,40,0.09424404495440944,7.942368772289173,0.00016884423717247756,0.17915639895778662
realized,1,40,0.09424404495440944,7.942368772289173,0.00016841414873813824,0.17870004287232005
circulating,1,40,0.09424404495440944,7.942368772289173,0.00016638478223800378,0.17654673281318986
amounts,1,40,0.09424404495440944,7.942368772289173,0.0001641390614289115,0.1741638546056823
when moved,2,40,0.09424404495440944,7.942368772289173,0.00015945388195934263,0.16919252780000948
inside air,2,40,0.09424404495440944,7.942368772289173,0.00015391799612734486,0.16331853774082244
more less,2,40,0.09424404495440944,7.942368772289173,0.0001499004588269405,0.15905562934979592
did cost,2,39,0.09188794383054921,7.967061384879544,0.0003839877892582043,0.4178870189611786
how come,2,39,0.09188794383054921,7.967061384879544,0.000315184469204719,0.3430096006783561
alexa,1,39,0.09188794383054921,7.967061384879544,0.00028447232009021304,0.3095861200407414
window door,2,39,0.09188794383054921,7.967061384879544,0.00028129897322491665,0.30613262360474713
wrong way,2,39,0.09188794383054921,7.967061384879544,0.00028048861534935184,0.30525072567365485
ask what,2,39,0.09188794383054921,7.967061384879544,0.00026707187964550283,0.29064953302036095
how work,2,39,0.09188794383054921,7.967061384879544,0.00026042614368128005,0.28341709785293767
baffle,1,39,0.09188794383054921,7.967061384879544,0.00026018812780224785,0.2831580694438668
dark,1,39,0.09188794383054921,7.967061384879544,0.00025954679270608034,0.2824601159698505
explain why,2,39,0.09188794383054921,7.967061384879544,0.0002591238845860181,0.2819998726534453
would know,2,39,0.09188794383054921,7.967061384879544,0.00024811888452782037,0.27002332861575074
before after,2,39,0.09188794383054921,7.967061384879544,0.00024242591846439988,0.2638277758303724
star,1,39,0.09188794383054921,7.967061384879544,0.00024159940423356175,0.2629282952278221
bead,1,39,0.09188794383054921,7.967061384879544,0.00023952072341026662,0.2606661041974858
way insulate,2,39,0.09188794383054921,7.967061384879544,0.00023553633711295425,0.2563299681047466
bats,1,39,0.09188794383054921,7.967061384879544,0.00023471888986477553,0.25544035493668377
metre,1,39,0.09188794383054921,7.967061384879544,0.0002337979939071206,0.2544381603948697
pure,1,39,0.09188794383054921,7.967061384879544,0.00023295691066856645,0.2535228246027171
sponge,1,39,0.09188794383054921,7.967061384879544,0.00023191992420615844,0.252394290848256
under insulation,2,39,0.09188794383054921,7.967061384879544,0.00023038319333068804,0.25072189421883057
dear,1,39,0.09188794383054921,7.967061384879544,0.00023008730540701708,0.25039988470230834
slabs,1,39,0.09188794383054921,7.967061384879544,0.00022964277749023084,0.2499161129491761
would interesting,2,39,0.09188794383054921,7.967061384879544,0.00022915386010430433,0.24938403293351255
series parallel,2,39,0.09188794383054921,7.967061384879544,0.0002281835834987757,0.24832809831893685
need new,2,39,0.09188794383054921,7.967061384879544,0.00022790781126045227,0.2480279803417276
tomorrow,1,39,0.09188794383054921,7.967061384879544,0.000220190636500329,0.23962951756367856
not expensive,2,39,0.09188794383054921,7.967061384879544,0.00021718547754621002,0.23635905701266133
strange,1,39,0.09188794383054921,7.967061384879544,0.0002143859475191309,0.23331237873216595
like good,2,39,0.09188794383054921,7.967061384879544,0.00021344402372851888,0.23228729997716735
between roof,2,39,0.09188794383054921,7.967061384879544,0.00021275074658182966,0.23153281890186145
roof would,2,39,0.09188794383054921,7.967061384879544,0.00021025265817616414,0.22881419412745985
cells,1,39,0.09188794383054921,7.967061384879544,0.00021009487049790003,0.22864247662929157
amazed,1,39,0.09188794383054921,7.967061384879544,0.00020928205280041555,0.2277579017181548
explains,1,39,0.09188794383054921,7.967061384879544,0.00020839458972368626,0.22679209158057476
wall just,2,39,0.09188794383054921,7.967061384879544,0.00020591502714001155,0.22409362812573105
valuable,1,39,0.09188794383054921,7.967061384879544,0.00020501325779781064,0.22311224873621738
need make,2,39,0.09188794383054921,7.967061384879544,0.0002041660401594297,0.2221902369868378
pleased,1,39,0.09188794383054921,7.967061384879544,0.00020212376933077702,0.21996767030015818
collect,1,39,0.09188794383054921,7.967061384879544,0.0002017002525978635,0.21950676464131078
not actually,2,39,0.09188794383054921,7.967061384879544,0.00020116383748113034,0.21892299369773374
sea,1,39,0.09188794383054921,7.967061384879544,0.00020063215700413892,0.21834437537760687
like just,2,39,0.09188794383054921,7.967061384879544,0.00019896332011434275,0.21652821014392432
regret,1,39,0.09188794383054921,7.967061384879544,0.0001973657231397611,0.21478957403130464
layout,1,39,0.09188794383054921,7.967061384879544,0.000196727683298512,0.2140952067240704
cowboys,1,39,0.09188794383054921,7.967061384879544,0.00019503969690963825,0.21225820143425067
under house,2,39,0.09188794383054921,7.967061384879544,0.0001936344730409979,0.21072892151997627
cope,1,39,0.09188794383054921,7.967061384879544,0.0001933729561199134,0.21044431734865343
discussion,1,39,0.09188794383054921,7.967061384879544,0.00019090345355020724,0.2077568020264473
adjusting,1,39,0.09188794383054921,7.967061384879544,0.00018831369823647389,0.204938417801299
more people,2,39,0.09188794383054921,7.967061384879544,0.00018734369042707586,0.2038827757127277
just using,2,39,0.09188794383054921,7.967061384879544,0.0001868640799979148,0.20336082429106406
building new,2,39,0.09188794383054921,7.967061384879544,0.0001860097952336233,0.2024311215154019
want insulate,2,39,0.09188794383054921,7.967061384879544,0.00018511116505116326,0.2014531584170903
heat when,2,39,0.09188794383054921,7.967061384879544,0.00018401659918557202,0.20026196203162136
need run,2,39,0.09188794383054921,7.967061384879544,0.00018400957664909006,0.20025431953121356
roof rafters,2,39,0.09188794383054921,7.967061384879544,0.00018088335020602435,0.19685210340498185
specialist,1,39,0.09188794383054921,7.967061384879544,0.0001791975020278044,0.19501742509143852
flow through,2,39,0.09188794383054921,7.967061384879544,0.00017753057015727685,0.19320333305603335
lot work,2,39,0.09188794383054921,7.967061384879544,0.0001765611932261458,0.19214837754095657
suddenly,1,39,0.09188794383054921,7.967061384879544,0.0001762869683390455,0.19184994351831047
identical,1,39,0.09188794383054921,7.967061384879544,0.00017618621229535694,0.19174029252440603
best solution,2,39,0.09188794383054921,7.967061384879544,0.00017607324293512447,0.1916173499973202
air temperature,2,39,0.09188794383054921,7.967061384879544,0.00017390073193456447,0.18925304526919795
sections,1,39,0.09188794383054921,7.967061384879544,0.00016698768656968566,0.18172970207890174
walls would,2,39,0.09188794383054921,7.967061384879544,0.00016423581424391816,0.17873488881934918
air would,2,39,0.09188794383054921,7.967061384879544,0.0001630337253156571,0.1774266770146778
dining,1,39,0.09188794383054921,7.967061384879544,0.00016200593082971436,0.17630814672321965
sucking,1,39,0.09188794383054921,7.967061384879544,0.00016173659761156575,0.1760150362160945
time when,2,39,0.09188794383054921,7.967061384879544,0.00016035876097283432,0.17451556133256427
maintained,1,39,0.09188794383054921,7.967061384879544,0.00015866262068012346,0.17266968229555077
porous,1,39,0.09188794383054921,7.967061384879544,0.00015328867303182075,0.16682131152537352
cowboy,1,38,0.08953184270668897,7.992379192863835,0.00032481676946686925,0.3627946880653245
buddy,1,38,0.08953184270668897,7.992379192863835,0.0002991069388279429,0.3340788369651153
skip,1,38,0.08953184270668897,7.992379192863835,0.0002870461215621898,0.3206078562490532
legs,1,38,0.08953184270668897,7.992379192863835,0.00027115666556222484,0.3028605883278292
wi-fi,1,38,0.08953184270668897,7.992379192863835,0.00026769203894229864,0.29899087391652585
van,1,38,0.08953184270668897,7.992379192863835,0.0002674002895415175,0.2986650128687007
teach,1,38,0.08953184270668897,7.992379192863835,0.000266511028564831,0.29767177856255583
solved problem,2,38,0.08953184270668897,7.992379192863835,0.0002637531540722471,0.2945914504812732
posts,1,38,0.08953184270668897,7.992379192863835,0.00026187137994293324,0.29248965733994514
good way,2,38,0.08953184270668897,7.992379192863835,0.0002618031535148842,0.2924134538061113
colour,1,38,0.08953184270668897,7.992379192863835,0.00025640287208087575,0.2863817657823318
husband,1,38,0.08953184270668897,7.992379192863835,0.0002535211362789893,0.28316309439708265
doing wrong,2,38,0.08953184270668897,7.992379192863835,0.0002531332901725262,0.28272990091559286
planning permission,2,38,0.08953184270668897,7.992379192863835,0.00025259216304035975,0.282125504629526
thankyou,1,38,0.08953184270668897,7.992379192863835,0.00025075950127899306,0.28007856612590265
footage,1,38,0.08953184270668897,7.992379192863835,0.00024363287891555975,0.272118691574029
not connect,2,38,0.08953184270668897,7.992379192863835,0.00023904174733498267,0.26699076005628075
better option,2,38,0.08953184270668897,7.992379192863835,0.000237228668998561,0.26496569469226117
clip,1,38,0.08953184270668897,7.992379192863835,0.00023601639934574378,0.2636116851955633
work what,2,38,0.08953184270668897,7.992379192863835,0.00023500011237255526,0.2624765728796938
magic,1,38,0.08953184270668897,7.992379192863835,0.00023365628072605723,0.2609756190225275
fogstar,1,38,0.08953184270668897,7.992379192863835,0.00022979852301586377,0.25666680822006066
wish could,2,38,0.08953184270668897,7.992379192863835,0.00022804730187353774,0.2547108324583832
washer,1,38,0.08953184270668897,7.992379192863835,0.00022796386494871804,0.25461764000048526
flue,1,38,0.08953184270668897,7.992379192863835,0.00022677533294429211,0.25329014358301555
not got,2,38,0.08953184270668897,7.992379192863835,0.00022646320831626839,0.25294152501493106
foundations,1,38,0.08953184270668897,7.992379192863835,0.00022458593484723282,0.25084475875581846
thousand,1,38,0.08953184270668897,7.992379192863835,0.0002235120461998615,0.2496453099173874
damaging,1,38,0.08953184270668897,7.992379192863835,0.00021950354545363215,0.24516813104443447
ceiling joists,2,38,0.08953184270668897,7.992379192863835,0.00021861128817011089,0.2441715501001057
lumber,1,38,0.08953184270668897,7.992379192863835,0.00021528469498393037,0.24045600813691992
new thermostat,2,38,0.08953184270668897,7.992379192863835,0.00021480044829187258,0.23991514281189338
taking time,2,38,0.08953184270668897,7.992379192863835,0.00021335288553604693,0.2382983294949063
internal insulation,2,38,0.08953184270668897,7.992379192863835,0.00021321548356497926,0.23814486234074775
presented,1,38,0.08953184270668897,7.992379192863835,0.000210861622548358,0.2355157854163147
just moved,2,38,0.08953184270668897,7.992379192863835,0.00021029032795154734,0.23487769445388218
interested know,2,38,0.08953184270668897,7.992379192863835,0.00020992057811658463,0.2344647130790053
curious what,2,38,0.08953184270668897,7.992379192863835,0.00020987944888486404,0.234418774974218
definitely not,2,38,0.08953184270668897,7.992379192863835,0.00020944813361105813,0.23393702986458265
battery inverter,2,38,0.08953184270668897,7.992379192863835,0.00020917067035462772,0.2336271253121438
insulation wall,2,38,0.08953184270668897,7.992379192863835,0.00020887316090633396,0.23329483074598767
skill builder,2,38,0.08953184270668897,7.992379192863835,0.00020768677691594383,0.2319697334906159
sloped,1,38,0.08953184270668897,7.992379192863835,0.00020692662392304045,0.2311207026096212
ruin,1,38,0.08953184270668897,7.992379192863835,0.00020641682368854333,0.23055129599507485
elderly,1,38,0.08953184270668897,7.992379192863835,0.00020598909477420949,0.23007355656583614
replace old,2,38,0.08953184270668897,7.992379192863835,0.00020597112554726486,0.23005348635796216
house where,2,38,0.08953184270668897,7.992379192863835,0.0002052998196701335,0.22930369069103887
house what,2,38,0.08953184270668897,7.992379192863835,0.00020493583267785766,0.2288971459564819
bonded,1,38,0.08953184270668897,7.992379192863835,0.00020451912601706713,0.22843171751427316
underlay,1,38,0.08953184270668897,7.992379192863835,0.000202482032975426,0.22615644540989488
appliance,1,38,0.08953184270668897,7.992379192863835,0.00020125613596250514,0.22478721522780543
bore,1,38,0.08953184270668897,7.992379192863835,0.00019789160285445546,0.22102929736714874
assumed,1,38,0.08953184270668897,7.992379192863835,0.00019735324203931103,0.22042799083880205
brings,1,38,0.08953184270668897,7.992379192863835,0.00019694325812244734,0.21997007117081666
against wall,2,38,0.08953184270668897,7.992379192863835,0.00019603274947316358,0.21895310489182845
faulty,1,38,0.08953184270668897,7.992379192863835,0.00019578572144457758,0.21867719408611067
landing,1,38,0.08953184270668897,7.992379192863835,0.00019563752418967934,0.21851166945217262
would cause,2,38,0.08953184270668897,7.992379192863835,0.00019531082537758052,0.21814677267106972
cold house,2,38,0.08953184270668897,7.992379192863835,0.00019501197347419837,0.2178129786885632
got new,2,38,0.08953184270668897,7.992379192863835,0.00019455038498982275,0.21729742079271175
